Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.4559969902038574, 22.045377547492357)
(0.4891693592071533, 22.230534803816028)
(0.5926659107208252, 20.87527247190736)
(0.45299434661865234, 22.182286315519764)
(0.43001627922058105, 22.301648937946705)
(0.451993465423584, 21.092766877699734)
(0.4369831085205078, 22.068528174187662)
(0.44301748275756836, 22.400246939654732)
(0.4409816265106201, 22.54918108983449)
(0.4490013122558594, 22.265346334058535)
(0.4609978199005127, 22.649976414471777)
(0.4440016746520996, 22.442109460598825)
(0.43399882316589355, 22.406279965682806)
(0.4510011672973633, 22.330126379978495)
(0.44301605224609375, 22.358973810505802)
(0.4430065155029297, 22.33262223890652)
(0.43999290466308594, 21.94759402490522)
(0.432999849319458, 22.74103969954094)
(0.45799684524536133, 21.825057393701766)
(0.43000173568725586, 22.510073277162334)
(0.44401979446411133, 22.51979020313904)
(0.45299410820007324, 20.75714519174638)
(0.5209865570068359, 22.634351205297527)
(0.45499753952026367, 22.284318146190472)
(0.43598127365112305, 22.171514247606375)
(0.46901941299438477, 22.610330890736062)
(0.437999963760376, 22.46299322550319)
(0.45899367332458496, 22.707833886810608)
(0.4649991989135742, 22.479123263184846)
(0.43900418281555176, 22.53795678260775)
(0.4539813995361328, 22.27531545994608)
(0.4510166645050049, 21.816754160058704)
(0.441983699798584, 22.45523027364488)
(0.4700050354003906, 21.965042353393898)
(0.4420144557952881, 22.16078074285022)
(0.4589993953704834, 22.437865969116835)
(0.4429781436920166, 22.004725437130432)
(0.46399974822998047, 20.36425495201605)
(0.4399995803833008, 22.042034658769477)
(0.4640169143676758, 22.36647989699771)
(0.44499945640563965, 20.711810800181414)
(0.4640007019042969, 22.44365881538135)
(0.4729940891265869, 22.48237662423718)
(0.44898390769958496, 22.244255568180602)
(0.449016809463501, 22.50596692591935)
(0.448000431060791, 22.34731773898245)
(0.4639878273010254, 22.575506618810962)
(0.44901156425476074, 22.125775533952332)
(0.4499835968017578, 20.34432445303606)
(0.4350168704986572, 22.514313360104985)

Promedio de tiempos:
0.454276385307312 segundos
454.276385307312 milisegundos

Desviación estándar:
0.025167234207443736 segundos
25.167234207443737 milisegundos

Promedio valor función objetivo:
22.1380837908621
Desviación estándar valor función objetivo:
0.025167234207443736
