Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.554999828338623, 22.559114404848874)
(0.5679974555969238, 22.477682016521605)
(0.5129995346069336, 22.47501471097246)
(0.5010013580322266, 21.70843501841041)
(0.5489981174468994, 22.654188703734935)
(0.5730206966400146, 22.13602585236667)
(0.49298095703125, 22.210667192406255)
(0.5880157947540283, 22.2408956197889)
(0.549990177154541, 22.14622016144514)
(0.5170199871063232, 20.661188926153603)
(0.521979570388794, 20.864703237105807)
(0.5450236797332764, 22.26635656791493)
(0.5629825592041016, 21.974863630080794)
(0.532982587814331, 22.240959602025715)
(0.5439810752868652, 22.456800475417)
(0.5379993915557861, 22.06375749765129)
(0.5669996738433838, 22.263781757910998)
(0.5509998798370361, 22.013433878703324)
(0.4880027770996094, 22.2603181820124)
(0.5019943714141846, 22.207598362305557)
(0.518002986907959, 22.43846825621644)
(0.5609920024871826, 21.989146552057658)
(0.4960205554962158, 22.68358117300521)
(0.49198079109191895, 22.467514576321452)
(0.5500199794769287, 22.081044072688773)
(0.5929994583129883, 20.720652322322668)
(0.5149819850921631, 22.102585348789784)
(0.5069990158081055, 22.304678539403437)
(0.612999677658081, 20.837123521607047)
(0.5950016975402832, 22.996781275366757)
(0.5959980487823486, 22.26655279970536)
(0.5560016632080078, 22.18549687352897)
(0.5489997863769531, 22.30013874225951)
(1.2890000343322754, 22.19041042458064)
(0.513979434967041, 22.411639409998106)
(0.5089988708496094, 22.36442169741843)
(0.5969991683959961, 22.218887652391693)
(0.5280206203460693, 22.660258389715644)
(0.5249979496002197, 22.66449933184293)
(0.5429816246032715, 22.429363482085513)
(0.5740199089050293, 21.97333386786692)
(0.5909795761108398, 22.741961909382216)
(0.5, 22.15862064390427)
(0.48000097274780273, 22.179904903150685)
(0.595996618270874, 22.232753602651435)
(0.5930001735687256, 22.33999837581937)
(0.5290050506591797, 22.096129157000814)
(0.5769917964935303, 22.220954973833216)
(0.553999662399292, 22.38228253808879)
(0.5850198268890381, 22.0929357375206)

Promedio de tiempos:
0.5596991682052612 segundos
559.6991682052612 milisegundos

Desviación estándar:
0.10978260998511895 segundos
109.78260998511895 milisegundos

Promedio valor función objetivo:
22.172282518966014
Desviación estándar valor función objetivo:
0.10978260998511895
