Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7279989719390869, 22.476704967652108)
(0.7470200061798096, 22.529763078472275)
(0.8849804401397705, 22.489241631421674)
(0.8259992599487305, 22.232460918350657)
(0.7849981784820557, 22.486141110825287)
(1.6699998378753662, 21.83477804302472)
(0.7880208492279053, 22.580066212884887)
(0.8069822788238525, 21.77656499911182)
(0.7679972648620605, 22.579929565703555)
(0.7269811630249023, 22.880394170519146)
(0.7720017433166504, 22.29208734390815)
(0.7420005798339844, 22.33965957577105)
(0.7649977207183838, 21.977224531301978)
(0.6960005760192871, 22.377022595002888)
(0.7070207595825195, 22.637561492169947)
(0.7769839763641357, 20.710225463539526)
(0.7169976234436035, 22.163104426414765)
(0.7310032844543457, 22.214255644981478)
(0.7420194149017334, 22.18439791561072)
(0.7199797630310059, 22.61024760404397)
(0.7590007781982422, 22.33979879191752)
(0.7599999904632568, 22.30722445209044)
(0.7340056896209717, 22.243716159084098)
(0.7209937572479248, 22.292043757504356)
(0.7339999675750732, 22.578679978577895)
(0.7319996356964111, 21.885130078154052)
(0.725001335144043, 22.425146903296096)
(0.7210021018981934, 22.57206282269144)
(0.780001163482666, 20.78519292110226)
(0.7099959850311279, 22.245974095742238)
(0.7680084705352783, 20.733446690841358)
(0.7489922046661377, 22.092084939076578)
(0.715001106262207, 22.15808368988454)
(0.7079997062683105, 22.17529652535632)
(0.7800006866455078, 21.7316962706307)
(0.7779984474182129, 22.362340460287403)
(0.7049994468688965, 22.649430401311623)
(0.7720174789428711, 22.662830200967257)
(0.7679884433746338, 20.374930562519495)
(0.7559919357299805, 22.466744561613158)
(0.7699995040893555, 22.564799263801508)
(0.7290017604827881, 22.565416460473855)
(0.7399985790252686, 20.43313256672792)
(0.7209970951080322, 22.220380111491366)
(1.0210041999816895, 22.05826569613518)
(0.6839945316314697, 22.22244593997973)
(0.7930009365081787, 22.284439106966285)
(0.7699999809265137, 22.158022073112356)
(0.7660000324249268, 22.328464831615413)
(0.8159999847412109, 22.084948763981547)

Promedio de tiempos:
0.7756995725631713 segundos
775.6995725631714 milisegundos

Desviación estándar:
0.1380905776065343 segundos
138.09057760653428 milisegundos

Promedio valor función objetivo:
22.147480007352893
Desviación estándar valor función objetivo:
0.1380905776065343
