Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7880017757415771, 22.544005995686838)
(0.8339986801147461, 22.50006888461217)
(0.794999361038208, 22.54459376856171)
(0.7120013236999512, 22.0131345888705)
(0.7539949417114258, 21.81317583541861)
(0.7940206527709961, 22.252914260849824)
(0.7519805431365967, 22.12454634564037)
(0.751002311706543, 21.99990230156505)
(0.7649824619293213, 22.269699206723466)
(0.799999475479126, 22.364376715980185)
(0.8780002593994141, 22.19498054063596)
(0.7549996376037598, 22.146988352511222)
(0.8769998550415039, 22.524095808440677)
(0.7860217094421387, 22.494936735288285)
(0.7689790725708008, 22.681184874534335)
(0.7590012550354004, 22.572302308652063)
(0.7609996795654297, 22.251372992230003)
(0.7950019836425781, 22.41709515363607)
(0.8399977684020996, 22.10917719340499)
(0.7760021686553955, 20.52652463465128)
(0.8180015087127686, 21.92503648052713)
(0.7219996452331543, 22.093855503185328)
(0.7389988899230957, 22.53613554340892)
(0.7869968414306641, 21.877339417629045)
(0.7139990329742432, 21.67652321696228)
(0.7699985504150391, 22.71108645309174)
(0.7039997577667236, 22.204956136513207)
(0.7789993286132812, 22.36540499304846)
(0.7760016918182373, 22.14376097729885)
(0.7799973487854004, 22.272358488405345)
(0.7689988613128662, 22.477824759315684)
(0.7350015640258789, 22.515397822874586)
(0.8110005855560303, 22.52559205205884)
(1.7809991836547852, 22.205785030441795)
(0.7159969806671143, 22.00290278103302)
(0.741999626159668, 22.441786327376928)
(0.821000337600708, 22.05579646159124)
(0.7410006523132324, 22.482810482943954)
(0.8229997158050537, 22.36725989859561)
(0.8120007514953613, 22.157417303460903)
(0.8430054187774658, 22.0452078856369)
(0.7939927577972412, 22.294217736124523)
(0.7970030307769775, 22.702662291925925)
(0.7689981460571289, 22.248666259131074)
(0.7819991111755371, 22.491112396662675)
(0.788001537322998, 22.216622356866953)
(0.7330007553100586, 22.686688350068838)
(0.7470026016235352, 22.237564475986876)
(0.7550005912780762, 22.252862350223115)
(0.8159990310668945, 22.399194085037294)

Promedio de tiempos:
0.7980995750427247 segundos
798.0995750427246 milisegundos

Desviación estándar:
0.14576578089209027 segundos
145.76578089209028 milisegundos

Promedio valor función objetivo:
22.259178096306414
Desviación estándar valor función objetivo:
0.14576578089209027
