Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.694002628326416, 22.438654927647256)
(0.6969974040985107, 22.313269850751386)
(0.7320013046264648, 22.226035095838576)
(0.7000024318695068, 22.419555397542997)
(0.7389986515045166, 22.349000899556557)
(0.6509978771209717, 22.250425565589342)
(0.6450009346008301, 22.383154187072282)
(0.7590079307556152, 22.053637659048466)
(0.7159926891326904, 22.203212457015653)
(0.6770014762878418, 22.276346093754796)
(0.7149999141693115, 21.93041813625029)
(0.6360006332397461, 22.282244015423835)
(0.7200019359588623, 22.76198679380105)
(0.6779990196228027, 22.292258099004123)
(0.7280030250549316, 22.093220246839742)
(0.6690011024475098, 22.344415387694358)
(0.780998945236206, 22.226927487384486)
(0.6880033016204834, 21.845016885651138)
(0.7469968795776367, 20.149637564087694)
(0.7550017833709717, 22.580724669731445)
(0.6729991436004639, 22.23553717373127)
(0.754997730255127, 22.0549112501134)
(0.7060012817382812, 22.52025694844292)
(0.7499983310699463, 21.71149491873179)
(0.8179757595062256, 22.045399639673107)
(0.7480032444000244, 22.689866381618014)
(0.7409956455230713, 22.257466238410736)
(0.6580030918121338, 22.4130821949546)
(0.7550005912780762, 22.68174843295859)
(0.822995662689209, 22.325048845762236)
(0.6990058422088623, 22.400796323508466)
(0.7819998264312744, 22.48339573763752)
(1.7420012950897217, 22.331647612774177)
(0.7200024127960205, 22.328931149389398)
(0.6699988842010498, 22.19520744707607)
(0.6670017242431641, 22.27116449671998)
(0.7139942646026611, 22.371745562035148)
(0.713998556137085, 22.47078703418103)
(0.6370019912719727, 21.80284095836603)
(0.6989953517913818, 22.382774252184596)
(0.6719968318939209, 22.209815812092753)
(0.6860053539276123, 22.319956777935673)
(0.7510027885437012, 21.915467429415024)
(0.661996603012085, 22.186213375553645)
(0.7500009536743164, 22.29313526341369)
(0.726999044418335, 22.672978242146026)
(0.7289981842041016, 22.508018564018464)
(0.6940011978149414, 20.767753479086874)
(0.6849803924560547, 22.23350844866814)
(0.7000002861022949, 21.859217563123014)

Promedio de tiempos:
0.7330792427062989 segundos
733.0792427062988 milisegundos

Desviación estándar:
0.15027765263705847 segundos
150.27765263705848 milisegundos

Promedio valor función objetivo:
22.20720617946815
Desviación estándar valor función objetivo:
0.15027765263705847
