Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.45298171043395996, 22.59973888902403)
(0.48799657821655273, 22.1949416549228)
(0.479001522064209, 22.20078042646102)
(0.48200058937072754, 22.126121870737993)
(0.4380171298980713, 22.16064990515365)
(0.45298004150390625, 22.528819044658796)
(0.46302127838134766, 22.294873365396935)
(0.43198060989379883, 22.297250722895882)
(0.5030014514923096, 22.097880162940427)
(0.4479794502258301, 22.604496007546803)
(0.45299315452575684, 22.11919758868777)
(0.4550042152404785, 22.216319096326536)
(0.4349808692932129, 22.588573604385292)
(0.43901658058166504, 22.535156110553793)
(0.4909834861755371, 22.464158860921437)
(0.5320208072662354, 21.99238311887618)
(0.43799662590026855, 20.83004510319526)
(0.4360175132751465, 22.204393766972625)
(0.43798041343688965, 22.49634722540163)
(0.4760010242462158, 22.51301617720182)
(0.44499707221984863, 22.480343296034683)
(0.42800116539001465, 22.325676301811974)
(0.4849996566772461, 22.353203341694414)
(0.48801732063293457, 21.918511247985634)
(0.4619784355163574, 22.26261992503995)
(0.4629795551300049, 21.978534360802097)
(0.4620199203491211, 20.566263959458325)
(0.49098682403564453, 22.03562686305408)
(1.0860116481781006, 22.500407997122988)
(0.45298194885253906, 22.35534354296772)
(0.451000452041626, 22.464913946551235)
(0.42401766777038574, 21.069731651175672)
(0.41898107528686523, 22.01115508581697)
(0.4830024242401123, 20.734969147389112)
(0.4400002956390381, 22.51745166349457)
(0.4920186996459961, 22.762004753932395)
(0.42898035049438477, 22.394542536687922)
(0.44698166847229004, 22.722323927762393)
(0.45399951934814453, 22.484003961910812)
(0.4539978504180908, 22.716738259402614)
(0.4169952869415283, 22.53901494420371)
(0.43901991844177246, 22.274818165912535)
(0.473984956741333, 21.953429957567764)
(0.4830009937286377, 22.067558328025445)
(0.43300557136535645, 22.502891322853934)
(0.43499207496643066, 22.339247358750175)
(0.5069894790649414, 22.09186182079354)
(0.4539930820465088, 22.535016789845628)
(0.42201972007751465, 22.240608051616693)
(0.5159995555877686, 22.33986636041274)

Promedio de tiempos:
0.47135818481445313 segundos
471.3581848144531 milisegundos

Desviación estándar:
0.09171898063974107 segundos
91.71898063974108 milisegundos

Promedio valor función objetivo:
22.21207643144677
Desviación estándar valor función objetivo:
0.09171898063974107
