Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.5359988212585449, 22.27025677873724)
(0.5029830932617188, 22.393595959496025)
(0.6560211181640625, 22.449964687488407)
(0.5319821834564209, 22.335748667814155)
(0.49699974060058594, 22.37023717316966)
(0.5120182037353516, 20.598733027544775)
(0.5029797554016113, 21.90218033354489)
(0.49000096321105957, 22.494567469845034)
(0.5419769287109375, 22.466596592446628)
(0.5110023021697998, 22.205530885805288)
(0.4849972724914551, 20.494817789281775)
(0.5550022125244141, 22.13288394742706)
(0.5470209121704102, 22.276411163759487)
(0.495983362197876, 22.330428991502924)
(0.5010006427764893, 21.591948789482533)
(0.538001298904419, 22.089820230200523)
(0.4949970245361328, 22.280124916328536)
(0.547999382019043, 22.34574404994473)
(0.4890012741088867, 22.5888667252015)
(0.4880056381225586, 22.123755242315475)
(0.5039944648742676, 21.997032878629167)
(0.5290200710296631, 22.316907672878912)
(0.5249810218811035, 22.55706070267895)
(0.4999992847442627, 22.82755152160128)
(0.5829989910125732, 22.099295807908547)
(0.5410006046295166, 22.543130301611857)
(0.49899911880493164, 22.086038519100256)
(0.5060000419616699, 22.32823201370455)
(0.4799809455871582, 22.10207560141895)
(0.5729789733886719, 21.845889758159878)
(0.5200004577636719, 22.093543931894764)
(0.5140001773834229, 22.030118095820452)
(0.5399973392486572, 22.372030467072946)
(0.5140199661254883, 22.55168824034455)
(0.49599528312683105, 21.931611188444524)
(0.4810011386871338, 22.01894759584542)
(0.5039775371551514, 22.389978658737522)
(0.9159986972808838, 22.180224039907994)
(0.5070016384124756, 21.918373958154675)
(0.5629885196685791, 22.43181268922756)
(0.5490016937255859, 21.817656795411096)
(0.5069990158081055, 21.760628411670513)
(0.5099918842315674, 22.201587856384183)
(0.4849996566772461, 22.64226604336662)
(0.5129988193511963, 22.07914604108532)
(0.5550053119659424, 22.17015210141329)
(0.5099995136260986, 22.272475167907213)
(0.5009982585906982, 22.09349063071374)
(0.5490012168884277, 22.603370645647985)
(0.525996208190918, 22.13741032153735)

Promedio de tiempos:
0.5284779596328736 segundos
528.4779596328735 milisegundos

Desviación estándar:
0.06365566549797186 segundos
63.65566549797186 milisegundos

Promedio valor función objetivo:
22.162838821592334
Desviación estándar valor función objetivo:
0.06365566549797186
