Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.6310019493103027, 22.26955034009557)
(0.6340203285217285, 22.36925175669698)
(0.604020357131958, 22.17753134822514)
(0.5539796352386475, 22.33914272015877)
(0.6750013828277588, 22.659522349075502)
(0.6549999713897705, 22.218557006090197)
(0.660999059677124, 22.275194228824603)
(0.5769999027252197, 22.388837685327026)
(0.6479988098144531, 22.779836258471022)
(0.629000186920166, 22.261038848916577)
(0.8040030002593994, 22.431212804464636)
(0.688997745513916, 22.651992000332363)
(0.6380014419555664, 21.87268164020715)
(0.6140162944793701, 22.091794663237852)
(0.5949826240539551, 22.683519934151818)
(0.6460013389587402, 22.158782006672123)
(0.6499998569488525, 21.82289341089188)
(0.6339998245239258, 21.720137825245853)
(0.6649978160858154, 20.798852115836045)
(0.583003044128418, 22.191470497456713)
(0.6129977703094482, 22.35514144767728)
(0.5910203456878662, 22.161971384336965)
(0.6059796810150146, 21.662524589832653)
(0.6759994029998779, 22.048079966667796)
(0.6469998359680176, 22.385562210331248)
(0.6179981231689453, 22.54814993899511)
(0.6099965572357178, 21.937613609553576)
(0.6320152282714844, 22.31307101863048)
(0.647979736328125, 20.761341393107788)
(1.9780020713806152, 22.4287444925482)
(0.558997631072998, 21.777015014520384)
(0.612999677658081, 22.175917169432662)
(0.622002124786377, 22.344189090227164)
(0.6320185661315918, 22.19904090504962)
(0.6069798469543457, 22.567473653571977)
(0.6800022125244141, 21.82780694979882)
(0.6330170631408691, 20.458810044312198)
(0.6279809474945068, 22.444808180787867)
(0.6039972305297852, 22.081251823120283)
(0.6349992752075195, 22.47807770456752)
(0.6190016269683838, 22.248530099251184)
(0.6090195178985596, 22.158267332159923)
(0.581979513168335, 22.394359885201226)
(0.7189996242523193, 22.374117532652566)
(0.641007661819458, 22.134411901940314)
(0.6019988059997559, 22.582551276778833)
(0.6059925556182861, 22.177100826919922)
(0.6410183906555176, 22.605780377941254)
(0.6619820594787598, 22.573064412798335)
(0.6339995861053467, 22.28162418291374)

Promedio de tiempos:
0.6586601448059082 segundos
658.6601448059082 milisegundos

Desviación estándar:
0.19271218866287626 segundos
192.71218866287626 milisegundos

Promedio valor función objetivo:
22.172963957120096
Desviación estándar valor función objetivo:
0.19271218866287626
