Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.3840012550354004, 22.23211189941768)
(0.34798192977905273, 22.098732695454572)
(0.40900135040283203, 22.09859427341634)
(0.3450014591217041, 22.233263706830876)
(0.4259967803955078, 22.443768191619238)
(0.35301637649536133, 22.444132318872757)
(0.38197922706604004, 22.419421010941935)
(0.34202003479003906, 22.317402530493244)
(0.3879823684692383, 22.08277098276559)
(0.3640172481536865, 22.339399987396135)
(0.3979809284210205, 21.89761283993863)
(0.4109811782836914, 22.57098637269971)
(0.3359978199005127, 22.38645169483183)
(0.37199950218200684, 22.210331962865727)
(0.37998127937316895, 22.302855553916825)
(0.3730173110961914, 22.217971321035343)
(0.34897947311401367, 22.109291317382592)
(0.37799954414367676, 22.299948936794085)
(0.3640022277832031, 22.467440626046464)
(0.3770008087158203, 22.226898971479702)
(0.35901880264282227, 22.35865864772818)
(0.41197872161865234, 22.244324278059842)
(0.379988431930542, 20.583818843219923)
(0.36301422119140625, 22.029823125742265)
(0.3589768409729004, 20.46913994892252)
(0.4060192108154297, 22.326261242699005)
(0.39099955558776855, 22.195713654282958)
(0.3690166473388672, 22.02866155943988)
(0.3569812774658203, 22.46813411570382)
(0.36099958419799805, 20.768542108944377)
(0.3900015354156494, 22.120905676274415)
(0.3520176410675049, 22.737463766675134)
(0.3529822826385498, 22.28882820780794)
(0.3860001564025879, 22.160917293990344)
(0.3689842224121094, 22.093245800712936)
(0.3589968681335449, 22.182566905450063)
(0.34200215339660645, 22.175255684623714)
(0.34200024604797363, 22.013282350948824)
(0.36497974395751953, 21.979211091369518)
(0.38501429557800293, 22.331114621341566)
(0.35198211669921875, 21.579398871731883)
(0.35900139808654785, 22.224065992051163)
(0.4989960193634033, 22.107576988363636)
(0.39801955223083496, 22.441070018582042)
(0.4180028438568115, 22.382613327564886)
(0.3959929943084717, 21.81734870528424)
(0.4409816265106201, 22.319528106947175)
(0.3620016574859619, 22.762148151673188)
(0.34999799728393555, 22.390807403107672)
(0.3769986629486084, 22.41152777441683)

Promedio de tiempos:
0.37661770820617674 segundos
376.61770820617676 milisegundos

Desviación estándar:
0.029469727874727465 segundos
29.469727874727464 milisegundos

Promedio valor función objetivo:
22.14782682915718
Desviación estándar valor función objetivo:
0.029469727874727465
