Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.078125, 22.683330418509374)
(2.0624985694885254, 22.21692633078087)
(2.0680394172668457, 22.342846492376953)
(2.0781242847442627, 22.504126658076427)
(2.0468761920928955, 21.977507486067896)
(2.0624988079071045, 22.15235153251104)
(2.062500238418579, 22.775986909849852)
(2.0781238079071045, 22.84858779185768)
(2.079282760620117, 22.42593239761447)
(2.0856759548187256, 22.904399234080643)
(2.062504291534424, 22.208927795950483)
(2.062495470046997, 22.140108501332517)
(2.0636584758758545, 22.055768786663762)
(2.0781261920928955, 22.503348576346077)
(2.078125238418579, 22.559105395272233)
(2.0624969005584717, 22.37036764473614)
(2.0781238079071045, 22.626591898461477)
(2.079294204711914, 22.402220235903314)
(2.0624988079071045, 22.260585855998254)
(2.0610463619232178, 22.308287923395245)
(2.073575735092163, 22.49398291594222)
(2.062525749206543, 22.57786822282356)
(2.0780622959136963, 22.550587092990746)
(2.0624988079071045, 22.2531069834823)
(2.062495231628418, 22.147313467599727)
(2.0781936645507812, 22.335286079486536)
(2.0504350662231445, 22.09780160575129)
(2.000000476837158, 20.262742061012112)
(2.062499761581421, 22.353938618332247)
(2.0781235694885254, 22.15608952508912)
(2.062499523162842, 22.65384720609908)
(2.0633604526519775, 22.283999843024983)
(2.078671932220459, 22.35117781151703)
(2.078123092651367, 22.72431949072108)
(2.063605546951294, 22.82646870869449)
(2.083256244659424, 22.41612716080354)
(2.0579521656036377, 22.93040287450547)
(2.0624964237213135, 22.4855789212326)
(2.000004529953003, 20.907274114051823)
(2.063689947128296, 22.596060575814906)
(2.0781266689300537, 22.138710986938474)
(2.0781309604644775, 22.371208494570705)
(2.0630550384521484, 22.46422238280033)
(2.0624988079071045, 22.623478838465946)
(2.0781242847442627, 22.118035181055298)
(2.0624966621398926, 22.515918774632393)
(2.0646777153015137, 22.21481911994918)
(2.093968629837036, 22.44547266806562)
(2.0624969005584717, 22.60854820809883)
(2.0624964237213135, 22.414708082033904)

Promedio de tiempos:
2.0663651418685913 segundos
2066.3651418685913 milisegundos

Desviación estándar:
0.016491234424128816 segundos
16.491234424128816 milisegundos

Promedio valor función objetivo:
22.35172807762741
Desviación estándar valor función objetivo:
0.43081770434717653
