Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.2968719005584717, 22.413975341090183)
(0.29687070846557617, 22.20277438769819)
(0.3125002384185791, 22.528554293748073)
(0.2968752384185791, 22.223440697323085)
(0.28124547004699707, 20.954572095947835)
(0.29687070846557617, 22.299549079513888)
(0.3124995231628418, 22.264439506749945)
(0.2968757152557373, 20.773840344815408)
(0.3124992847442627, 21.768154047694654)
(0.2968752384185791, 22.065439218159177)
(0.2968714237213135, 22.212416532519843)
(0.3124997615814209, 22.466170077442165)
(0.296875, 22.296435493790145)
(0.2968721389770508, 22.036426330906018)
(0.3124992847442627, 22.096663647582833)
(0.2968747615814209, 21.93744265430357)
(0.2968709468841553, 22.262143855359128)
(0.3125, 22.352868742762272)
(0.3125002384185791, 22.63698282122644)
(0.2907869815826416, 21.963304418665665)
(0.2968735694885254, 22.349038171832312)
(0.2968757152557373, 21.722750389835312)
(0.2968709468841553, 22.338269019564414)
(0.3125009536743164, 22.426128084003082)
(0.2968747615814209, 22.422129639193898)
(0.2968709468841553, 22.284946297585158)
(0.3125004768371582, 22.356446884618688)
(0.296875, 22.251365371400535)
(0.296872615814209, 22.194732182787142)
(0.3040764331817627, 22.40247280369048)
(0.2968745231628418, 22.110970330673158)
(0.3125, 22.68582480041783)
(0.2968752384185791, 21.8778140519411)
(0.2968716621398926, 22.54497691159823)
(0.3124992847442627, 22.293728709820638)
(0.3125, 22.164479580260974)
(0.2968771457672119, 22.416466513292225)
(0.2968740463256836, 22.298402434701043)
(0.2968709468841553, 22.39029212265079)
(0.3125011920928955, 22.347796405598455)
(0.2968733310699463, 22.53953185549424)
(0.2968716621398926, 22.12081163371594)
(0.2968723773956299, 22.41666896339605)
(0.3125033378601074, 22.16211695280052)
(0.2968723773956299, 21.83166121318231)
(0.2968714237213135, 22.6019103787768)
(0.2968723773956299, 22.449731602345278)
(0.3124983310699463, 22.571484350012945)
(0.2968752384185791, 20.70816345206231)
(0.3125004768371582, 22.371904946924335)

Promedio de tiempos:
0.3015836191177368 segundos
301.5836191177368 milisegundos

Desviación estándar:
0.007913250717351725 segundos
7.913250717351725 milisegundos

Promedio valor función objetivo:
22.188172192829494
Desviación estándar valor función objetivo:
0.40916561720132516
