Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.734370708465576, 22.364158408737087)
(3.7199325561523438, 22.387197056325785)
(3.734372854232788, 22.615718364835168)
(3.750001907348633, 22.656500802119744)
(3.7199082374572754, 22.058887222613684)
(3.714308738708496, 22.175162339287937)
(3.7395355701446533, 22.258278509392106)
(3.718750476837158, 22.627001087153563)
(3.728924512863159, 22.242992697411058)
(3.7249257564544678, 22.637979597055672)
(3.7343740463256836, 22.33862502784018)
(3.718749523162842, 22.381347905475405)
(3.7187461853027344, 22.42085532945344)
(3.7187490463256836, 22.30616496040002)
(3.7355620861053467, 22.48756023116388)
(3.6023788452148438, 21.022207571731002)
(3.710294008255005, 22.590984294064327)
(3.71874737739563, 22.377298840514687)
(3.718327045440674, 22.529079353361027)
(3.7343711853027344, 22.37378454790172)
(3.7198944091796875, 22.355061703944944)
(3.7499992847442627, 22.48644735432836)
(3.734374523162842, 22.52187299657745)
(3.7187509536743164, 22.03290621135)
(3.7355237007141113, 22.677242576069368)
(3.7349367141723633, 22.563065485437512)
(3.7187490463256836, 22.278922313055322)
(3.7187483310699463, 22.5594886544614)
(3.7319250106811523, 22.525326372980448)
(3.5937507152557373, 21.22419347527128)
(3.735536813735962, 22.787156244007573)
(3.734375476837158, 22.336643422788885)
(3.734374523162842, 22.446330495761043)
(3.734375238418579, 22.499229157307816)
(3.7355756759643555, 22.42173152046851)
(3.7379233837127686, 22.678406516216935)
(3.750000476837158, 22.63766171598771)
(3.719937324523926, 22.752438592805383)
(3.7066760063171387, 22.333356709233076)
(3.734375476837158, 22.91911952616129)
(3.7355122566223145, 22.4940284637761)
(3.7343764305114746, 22.750101937586603)
(3.7355315685272217, 22.74055749818303)
(3.734374761581421, 22.170979488751236)
(3.734374523162842, 22.545424263118743)
(3.7511255741119385, 22.279087997860547)
(3.6093740463256836, 20.884788510971337)
(3.718750476837158, 22.448834770799692)
(3.703692674636841, 22.118650349283513)
(3.5937511920928955, 20.91598779254943)

Promedio de tiempos:
3.7185199451446533 segundos
3718.5199451446533 milisegundos

Desviación estándar:
0.03665987936801822 segundos
36.65987936801822 milisegundos

Promedio valor función objetivo:
22.344736525278645
Desviación estándar valor función objetivo:
0.4374757097301782
