Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.750007152557373, 22.3556499799304)
(0.7343733310699463, 21.841808166503974)
(0.7499957084655762, 22.18154975060113)
(0.7565209865570068, 22.10547416669633)
(0.7499995231628418, 22.477732393044672)
(0.7438325881958008, 22.366714938534773)
(0.7499995231628418, 22.103663291069054)
(0.75, 22.317850235860398)
(0.7499949932098389, 21.982708576974964)
(0.765625, 22.673587446767453)
(0.7500021457672119, 22.882938415993408)
(0.7656233310699463, 22.300026014168637)
(0.7499995231628418, 22.69224173896242)
(0.7510998249053955, 22.553878802227107)
(0.7499997615814209, 22.306908115294398)
(0.75, 22.506308676714102)
(0.7656247615814209, 22.72057179649947)
(0.7499997615814209, 21.982117580007632)
(0.7499980926513672, 22.522923723726624)
(0.7499949932098389, 22.671395694383865)
(0.7500004768371582, 22.622288851514984)
(0.7499995231628418, 22.29890685060972)
(0.765625, 22.746814011657506)
(0.7500004768371582, 22.388643132804074)
(0.7499992847442627, 22.838284434291122)
(0.765625, 22.19676152692627)
(0.7499997615814209, 22.353013894036337)
(0.7499966621398926, 22.537077203032247)
(0.7656242847442627, 22.525349613697518)
(0.75, 22.58769901679356)
(0.7499985694885254, 22.648898853190246)
(0.7512121200561523, 22.283624621553447)
(0.7499990463256836, 22.42722799027669)
(0.7499980926513672, 22.204629628269608)
(0.7500042915344238, 22.597212606239932)
(0.7535727024078369, 22.087776411721947)
(0.750002384185791, 22.40760850378953)
(0.7499954700469971, 21.820680854105472)
(0.7656242847442627, 22.753792753821802)
(0.7499997615814209, 22.466853810192738)
(0.7499971389770508, 22.219061477483645)
(0.7656247615814209, 22.282566321344508)
(0.7499995231628418, 22.231903134337845)
(0.7500002384185791, 22.163678226292937)
(0.7511625289916992, 22.52004163139101)
(0.7499997615814209, 22.281918483386267)
(0.734375, 21.01344073368253)
(0.7656252384185791, 22.71983943597965)
(0.7500002384185791, 22.15448010188637)
(0.78125, 22.15561716386737)

Promedio de tiempos:
0.7529600524902343 segundos
752.9600524902344 milisegundos

Desviación estándar:
0.008150235151816393 segundos
8.150235151816393 milisegundos

Promedio valor función objetivo:
22.361634815642752
Desviación estándar valor función objetivo:
0.3152412066550835
