Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(7.173033714294434, 22.697255684769107)
(7.1275482177734375, 22.527763448875906)
(7.157411098480225, 22.568161587734554)
(7.220456838607788, 22.617245007477514)
(7.2053117752075195, 22.744758578989433)
(7.157814979553223, 22.864876892563924)
(7.118743658065796, 22.794418338963453)
(7.1900224685668945, 22.384057259724763)
(7.156248331069946, 22.10093878345056)
(7.156250476837158, 22.448666852302694)
(7.147226810455322, 21.980108021323343)
(7.109478950500488, 22.551391996097575)
(7.167400121688843, 22.468718305479864)
(7.156245946884155, 22.729705121080634)
(7.157456398010254, 22.52122301129875)
(7.1860692501068115, 22.89536274802799)
(7.174027442932129, 22.556601126817142)
(7.146191358566284, 22.544136050929172)
(7.188677072525024, 22.628611811491222)
(7.171873569488525, 22.37936236766963)
(7.204281568527222, 22.639679661263713)
(7.172982931137085, 22.630936375740077)
(7.147153377532959, 22.65620867207975)
(6.921874046325684, 20.764266606437424)
(7.0949296951293945, 21.882745532681845)
(7.157410621643066, 22.74226060665703)
(7.13513970375061, 22.714686802525375)
(7.157405853271484, 22.44265603284258)
(7.141690015792847, 22.457513982404283)
(7.140624046325684, 22.31792045289013)
(7.1578919887542725, 22.566374477352166)
(7.141144514083862, 22.749985572403883)
(7.108923673629761, 22.401439685833488)
(7.14030385017395, 22.385022488996196)
(7.143104314804077, 22.33302113424372)
(7.140622138977051, 22.517760992373795)
(7.157407999038696, 22.74611215581178)
(7.164813756942749, 22.484224011462)
(7.204280376434326, 22.66704894798893)
(7.140987396240234, 22.080916701741792)
(7.078131198883057, 21.760633008105376)
(7.157388925552368, 22.58455168217127)
(7.141782999038696, 22.233458569347942)
(7.15883207321167, 22.38444346221357)
(7.157248497009277, 22.601684238115226)
(7.171873569488525, 22.48726969521242)
(7.15625, 22.609328941277855)
(7.157429218292236, 22.709117593682013)
(7.1100544929504395, 22.30225375074764)
(7.157809257507324, 22.641559416025604)

Promedio de tiempos:
7.149745211601258 segundos
7149.745211601257 milisegundos

Desviación estándar:
0.04237760776335265 segundos
42.37760776335265 milisegundos

Promedio valor función objetivo:
22.469968884913918
Desviación estándar valor función objetivo:
0.33857026594613837
