Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.620157241821289, 22.74342274026474)
(6.543848752975464, 22.3340436764158)
(6.541444778442383, 22.842265821779073)
(6.500104904174805, 22.2738857600343)
(6.431274890899658, 22.02228812878908)
(6.51043701171875, 22.323257052327897)
(6.539967775344849, 22.96813083138183)
(6.517967700958252, 22.89750524254969)
(6.573479413986206, 22.790334248543978)
(6.531938076019287, 22.677484987711026)
(6.534841775894165, 22.520159665658834)
(6.587878227233887, 22.862700191593596)
(6.545999526977539, 22.715473731823312)
(6.5095250606536865, 22.696927823489663)
(6.53106427192688, 22.445943091766623)
(6.5466086864471436, 22.593216646633724)
(6.543522357940674, 22.69846454006482)
(6.579145431518555, 22.558013795790753)
(6.50882363319397, 22.414420011174045)
(6.533504009246826, 22.451152670197935)
(6.521937608718872, 22.892978865574655)
(6.526838541030884, 22.29620299337256)
(6.57949423789978, 22.46813492516516)
(6.562360048294067, 22.91905414079378)
(6.485927104949951, 22.416156421948237)
(6.593152284622192, 22.573688965483957)
(6.5416247844696045, 22.065976615245795)
(6.518831491470337, 22.299155673315692)
(6.548354625701904, 22.599813851975675)
(6.566127061843872, 22.559956822435932)
(6.238762617111206, 20.65378759696855)
(6.565979480743408, 22.174224764769903)
(6.576967239379883, 22.41437480651336)
(6.255790710449219, 20.688028421189234)
(6.545217037200928, 22.675064895661684)
(6.530983209609985, 22.617890244698877)
(6.500006675720215, 22.775715304596766)
(6.269882678985596, 20.8843570045112)
(6.517866373062134, 22.709310491822958)
(6.505441665649414, 22.82111132642535)
(6.523863315582275, 22.59390018143937)
(6.498817682266235, 22.058568500577994)
(6.527063608169556, 22.316784994935585)
(6.556195974349976, 23.076973595168333)
(6.545544385910034, 22.177747731384713)
(6.660020589828491, 22.740525426270434)
(6.660534381866455, 22.275523090382265)
(6.305287599563599, 20.48206082893037)
(6.682940721511841, 22.519542710224474)

Promedio de tiempos:
6.523333618 segundos
6523.333618 milisegundos

Desviación estándar:
0.089099097 segundos
89.099097 milisegundos

Promedio valor función objetivo:
22.39950412
Desviación estándar valor función objetivo:
0.576607283
