Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.3000295162200928, 22.499162375103865)
(1.3085031509399414, 22.085214604928982)
(1.322439432144165, 22.278162805704728)
(1.3009364604949951, 22.56859830276393)
(1.2928602695465088, 22.64202704583131)
(1.2858548164367676, 22.482556134311096)
(1.2924189567565918, 22.812623080030555)
(1.2884478569030762, 22.384915792613015)
(1.300365924835205, 22.52761797846684)
(1.3134136199951172, 22.274685105857394)
(1.305436611175537, 22.31680930235247)
(1.289355993270874, 22.40934952493363)
(1.2963614463806152, 22.584962766325727)
(1.295360803604126, 22.672968895678025)
(1.2988624572753906, 22.60261055419569)
(1.2868552207946777, 22.47321914327613)
(1.2928593158721924, 22.398970529731827)
(1.3009750843048096, 22.428665376121586)
(1.2863550186157227, 21.961065230328717)
(1.2943596839904785, 22.36702632851032)
(1.2958612442016602, 22.420062040904604)
(1.294861078262329, 22.370446795177152)
(1.3015635013580322, 22.630952499094665)
(1.2938592433929443, 22.1173703856753)
(1.2953603267669678, 22.17615047138877)
(1.2943603992462158, 22.094618998692596)
(1.290360689163208, 22.293444914434986)
(1.2758476734161377, 22.037880933443116)
(1.291853904724121, 22.297750082062812)
(1.2968616485595703, 22.457473368849932)
(1.2994892597198486, 22.386030013815994)
(1.3073692321777344, 22.256709683174705)
(1.3138740062713623, 22.186358209654408)
(1.3134956359863281, 22.456869973065093)
(1.3113715648651123, 22.29874708054165)
(1.2988624572753906, 22.139102246652783)
(1.2958612442016602, 22.578323029974054)
(1.2963616847991943, 22.3497512891626)
(1.2948596477508545, 22.211567564974462)
(1.2878565788269043, 22.625658544529006)
(1.32442045211792, 22.582647820842947)
(1.3029160499572754, 22.28784676266897)
(1.3083693981170654, 22.445245471096932)
(1.2513313293457031, 20.195151877986603)
(1.2968628406524658, 22.597202325176344)
(1.3013646602630615, 22.181928969476875)
(1.2873566150665283, 22.026384328556826)
(1.305366039276123, 21.900155070459828)
(1.2979788780212402, 22.20461513219557)
(1.297361135482788, 22.464926474136895)

Promedio de tiempos:
1.2975114011764526 segundos
1297.5114011764526 milisegundos

Desviación estándar:
0.011330673204442506 segundos
11.330673204442506 milisegundos

Promedio valor función objetivo:
22.320851664698647
Desviación estándar valor función objetivo:
0.3631513126758632
