Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(10.53842043876648, 22.146205467239135)
(10.588719367980957, 22.43287911695281)
(10.581154108047485, 22.874751596875647)
(10.55401349067688, 22.154325370595213)
(10.5237557888031, 22.206112940076423)
(10.549129962921143, 22.46519230698039)
(10.5129873752594, 21.941435101318465)
(10.464606761932373, 22.17232292135609)
(10.577381610870361, 22.62388898917657)
(10.521375179290771, 22.602427643168117)
(10.53299856185913, 22.669274040654894)
(10.515217542648315, 22.358197693167927)
(10.529645442962646, 22.76188431955389)
(10.525994539260864, 22.363378288992962)
(10.491080522537231, 22.36270467792159)
(10.522666931152344, 22.594109688640977)
(10.56676435470581, 22.53298839114681)
(10.522090435028076, 22.514402267191077)
(10.504582166671753, 22.560746808910313)
(10.479963779449463, 22.797282202071102)
(10.47677230834961, 22.51040196555857)
(10.506728649139404, 22.52615912809738)
(10.520987510681152, 22.197791214232275)
(10.535706996917725, 22.809859461641707)
(10.495979070663452, 22.368332149176112)
(10.529122591018677, 22.639338197201074)
(10.545111894607544, 22.464113954358403)
(10.13144564628601, 20.675693459110246)
(10.516746044158936, 22.47693623970056)
(10.498861312866211, 22.22432825599991)
(10.071362733840942, 20.85020107390775)
(10.53727412223816, 22.34608181334773)
(10.496558666229248, 22.079854011635035)
(10.51250958442688, 22.40925791007235)
(10.477234125137329, 22.656083847503425)
(10.538225889205933, 22.530045044462927)
(10.5086989402771, 22.27620622050571)
(10.592287302017212, 22.31304398585213)
(10.509743452072144, 22.34204967633563)
(10.010651350021362, 20.784962246704332)
(10.424532890319824, 22.31202598382211)
(10.481566190719604, 22.005943947086273)
(10.46195673942566, 22.5135394534245)
(10.472135305404663, 22.525802418251736)
(10.484262228012085, 22.45991716389433)
(10.477962493896484, 22.450375960656427)
(10.493147850036621, 22.52450238378142)
(10.522114276885986, 22.806083510253238)
(10.52877926826477, 22.325577714449356)

Promedio de tiempos:
10.48900028 segundos
10489.00028 milisegundos

Desviación estándar:
0.113623042 segundos
113.623042 milisegundos

Promedio valor función objetivo:
22.33753098
Desviación estándar valor función objetivo:
0.454899232
