Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(13.876784801483154, 20.74034935155987)
(14.505126476287842, 22.532010270674075)
(14.462610006332397, 22.40853312648515)
(14.516146898269653, 22.564365787052278)
(14.351036787033081, 22.426925408100455)
(14.529154300689697, 22.722732483612877)
(14.347539901733398, 22.31903843648936)
(14.422085046768188, 22.43538019443818)
(14.528154850006104, 22.640697354947807)
(14.312130451202393, 22.05750753467593)
(14.292488098144531, 22.13100005678297)
(14.556174516677856, 22.339855300997893)
(14.27648663520813, 22.251354550183514)
(14.445599555969238, 22.472246371940813)
(14.47711181640625, 22.507304419441464)
(14.490129709243774, 22.439644804142887)
(13.778156042098999, 20.980141611704802)
(14.528774976730347, 22.28320269041669)
(14.371050357818604, 22.670522046812728)
(14.361185073852539, 22.691005900927138)
(14.350536584854126, 22.16890573735743)
(14.310009241104126, 22.264978552491336)
(14.470615148544312, 22.50832151709079)
(14.509266376495361, 22.171643091256986)
(14.443098306655884, 22.695713528167772)
(13.858375787734985, 20.877962233192047)
(14.400570392608643, 22.652602029283305)
(14.394564390182495, 22.65056067803107)
(14.459321022033691, 22.25361345365591)
(14.349535703659058, 22.331387672140593)
(14.376053094863892, 22.23912821916347)
(14.359040975570679, 22.55488095131803)
(14.376555919647217, 22.78002649128106)
(14.5431649684906, 22.342498250721757)
(14.410575866699219, 22.785922433141405)
(14.46861457824707, 22.104636203444457)
(14.366548299789429, 22.48001557711529)
(14.440256595611572, 22.788501343232006)
(14.379112720489502, 22.60011021790514)
(14.33014702796936, 22.50174752264493)
(14.31460690498352, 22.534567982548733)
(14.457107305526733, 22.674018092684804)
(14.452102422714233, 22.21884431113596)
(14.436093091964722, 22.77572218327579)
(14.215095043182373, 22.01776307016182)
(14.400171995162964, 22.432039640417084)
(14.427587747573853, 22.821957394362915)
(13.711610078811646, 20.93551289210157)
(14.326607704162598, 22.240176381026817)
(14.525152683258057, 22.60156775808921)

Promedio de tiempos:
14.365800485610961 segundos
14365.800485610962 milisegundos

Desviación estándar:
0.18289745119869358 segundos
182.89745119869357 milisegundos

Promedio valor función objetivo:
22.33238286219653
Desviación estándar valor función objetivo:
0.4753778475193019
