Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.661029577255249, 22.232741279362106)
(0.6609389781951904, 22.64968900353437)
(0.628917932510376, 20.383631422056684)
(0.6474297046661377, 22.727271684417417)
(0.6419253349304199, 22.058715809202056)
(0.6509325504302979, 22.07219956968645)
(0.6449289321899414, 22.59989139013801)
(0.6464307308197021, 21.714765243358933)
(0.6529784202575684, 20.85605591579311)
(0.6539902687072754, 22.374862163363748)
(0.6549358367919922, 22.22654724729389)
(0.6484253406524658, 22.50871263719706)
(0.643427848815918, 22.122752243326453)
(0.6484310626983643, 22.2432921493442)
(0.6404252052307129, 22.211592191067638)
(0.624415397644043, 20.409981575469132)
(0.6584367752075195, 22.470914687396238)
(0.6474311351776123, 22.363588650227626)
(0.6559360027313232, 22.76258464472561)
(0.6524326801300049, 22.53685009659027)
(0.6484315395355225, 22.34096301525609)
(0.6449289321899414, 22.055597017718867)
(0.648932695388794, 22.294348033801313)
(0.6629652976989746, 22.432637316466597)
(0.6724488735198975, 22.360544885950247)
(0.6474301815032959, 22.512196707614617)
(0.6515097618103027, 22.682713359265747)
(0.6454291343688965, 22.146351633670907)
(0.6474308967590332, 22.55695686677614)
(0.6479291915893555, 22.018141474179576)
(0.6504807472229004, 22.276712701928457)
(0.644989013671875, 22.65272938027613)
(0.6579372882843018, 22.447275407271807)
(0.65293288230896, 22.148800338792636)
(0.6489315032958984, 22.36736297628067)
(0.646930456161499, 22.123914838785147)
(0.6539347171783447, 22.423282857734776)
(0.6229140758514404, 20.521159717597904)
(0.6689438819885254, 22.52608984855755)
(0.6649777889251709, 22.3107694989625)
(0.6529812812805176, 22.604259263203197)
(0.6479313373565674, 22.710681523258554)
(0.6474299430847168, 22.231825238562855)
(0.6464314460754395, 22.46376627205638)
(0.6464297771453857, 22.566315560694633)
(0.6524333953857422, 22.421564999651245)
(0.6479301452636719, 22.4871230992179)
(0.6304473876953125, 21.12517613097448)
(0.64599609375, 22.69487767263993)
(0.6504330635070801, 22.43979414597062)

Promedio de tiempos:
0.6492530488967896 segundos
649.2530488967896 milisegundos

Desviación estándar:
0.009345936918060266 segundos
9.345936918060266 milisegundos

Promedio valor función objetivo:
22.209411427733368
Desviación estándar valor función objetivo:
0.5660334556356542
