Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.512340784072876, 20.377271470225306)
(0.5523672103881836, 22.06045317123521)
(0.5288515090942383, 22.431210233180238)
(0.49182653427124023, 22.80052055222453)
(0.47281336784362793, 22.38669606591365)
(0.49833106994628906, 21.85367663518109)
(0.7630069255828857, 22.492918490739942)
(0.6094048023223877, 22.112874390524684)
(0.9806511402130127, 22.209177421310063)
(0.6659431457519531, 22.428149550619132)
(0.7164762020111084, 22.24186517224928)
(0.62841796875, 22.500885741813995)
(0.5648758411407471, 22.19078439485015)
(0.6023995876312256, 20.350037531082705)
(0.7094719409942627, 22.36326196063906)
(0.8050351142883301, 22.36692783775689)
(0.7354891300201416, 20.466626014690295)
(0.6584372520446777, 22.122774788941115)
(0.49833083152770996, 21.98312324204662)
(0.7775173187255859, 20.124461272239095)
(0.6549358367919922, 22.096043541121286)
(0.5418591499328613, 22.039900589847505)
(0.6809520721435547, 20.469697642627434)
(0.4763154983520508, 22.06099606793091)
(0.6079034805297852, 22.386334559692656)
(0.6244149208068848, 22.574718489705326)
(0.6804525852203369, 22.453921641144696)
(0.609905481338501, 21.83255528270899)
(0.7364895343780518, 20.0695145772718)
(0.35823774337768555, 22.384016922788906)
(0.7029669284820557, 20.698483908607162)
(0.8790841102600098, 21.741782024300537)
(0.7715129852294922, 22.514453938528984)
(0.583388090133667, 22.48274513948388)
(0.527850866317749, 20.456925775920173)
(0.67745041847229, 22.39646107945015)
(0.6469302177429199, 22.31644591389811)
(0.5163431167602539, 22.046618176956297)
(0.831052303314209, 21.999743592513795)
(0.5903925895690918, 22.737968653502453)
(0.42984724044799805, 22.15030472132604)
(0.5469393730163574, 22.48676962874581)
(0.5428602695465088, 22.465335456497318)
(0.39676594734191895, 21.79080823778748)
(0.4979538917541504, 22.398070799403932)
(0.7695114612579346, 22.025424992794576)
(0.464308500289917, 22.846185698234496)
(0.3832554817199707, 20.681858261154236)
(0.6449289321899414, 22.668590191071885)
(0.5283505916595459, 22.44239039692789)

Promedio de tiempos:
0.6135029458999633 segundos
613.5029458999634 milisegundos

Desviación estándar:
0.13007106064740948 segundos
130.07106064740947 milisegundos

Promedio valor función objetivo:
21.95157523678816
Desviación estándar valor función objetivo:
0.766577794265185
