Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.1179068088531494, 31.017592745705137)
(1.6130714416503906, 30.992721115537265)
(1.4144401550292969, 30.964008736033847)
(1.403433084487915, 31.067303427178974)
(1.212806224822998, 31.00133791885496)
(1.2453279495239258, 31.042072155602447)
(3.9176037311553955, 31.047272619239724)
(1.4199435710906982, 30.95249520161691)
(1.4064350128173828, 30.99884188374649)
(3.706963062286377, 30.92022111019043)
(1.484987497329712, 30.964535323114085)
(2.144925832748413, 31.046044799861264)
(1.2848536968231201, 30.979135421271714)
(1.9507956504821777, 31.085716765578123)
(3.253161668777466, 31.08475214392237)
(1.5280156135559082, 30.959534834843332)
(1.5480289459228516, 30.9406697098802)
(1.4244465827941895, 31.041340044793895)
(1.3218772411346436, 30.978440367449533)
(1.3964910507202148, 30.977836984984123)
(2.8004274368286133, 31.031366727187788)
(1.3834187984466553, 31.092305839842034)
(6.115563869476318, 30.994306924450168)
(4.153759717941284, 31.110715372831404)
(1.249330759048462, 31.19834117421273)
(2.201463460922241, 31.04315845013729)
(1.914771318435669, 31.05371662450836)
(2.4646382331848145, 30.94287985521035)
(2.9654712677001953, 31.049727737850922)
(1.2568929195404053, 30.932190080583947)
(1.2494149208068848, 31.01450102782202)
(1.6821959018707275, 30.9845733721093)
(3.109642505645752, 31.018868978959528)
(1.339890718460083, 31.050925671688276)
(1.847226858139038, 30.97245442375791)
(2.0608699321746826, 31.001568052761197)
(1.3694100379943848, 31.10492551632695)
(1.3839190006256104, 30.930629122997956)
(1.4229450225830078, 31.059347702103395)
(1.7596697807312012, 30.989899170530954)
(1.984318733215332, 30.94673806928366)
(2.7528293132781982, 31.07525841457519)
(1.7761807441711426, 30.91607937529964)
(2.4626359939575195, 30.994136614876048)
(1.4499640464782715, 30.96238477116135)
(1.4839861392974854, 30.935120019213798)
(1.8672387599945068, 30.96490152262388)
(1.4394567012786865, 30.980657843666023)
(1.8467276096343994, 30.939650838159576)
(2.9744770526885986, 31.039482940831522)

Promedio de tiempos:
2.011285047531128 segundos
2011.285047531128 milisegundos

Desviación estándar:
0.9425296901145849 segundos
942.5296901145849 milisegundos

Promedio valor función objetivo:
31.00785371089936
Desviación estándar valor función objetivo:
0.058262899968140006
