Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.177851915359497, 31.002352584377512)
(1.0727128982543945, 31.009255715630378)
(1.1632733345031738, 30.920823273619206)
(1.2123057842254639, 30.95835127033854)
(1.3068695068359375, 31.026028669180373)
(1.1367559432983398, 30.955011716007334)
(1.2928590774536133, 30.902645619029933)
(1.059203863143921, 30.968235382393214)
(0.9292294979095459, 31.04473999024913)
(1.3293843269348145, 30.878721985888795)
(0.8910934925079346, 30.924866497040583)
(1.3438928127288818, 30.891124752055067)
(1.1872892379760742, 31.004976497515173)
(1.2743468284606934, 30.944071319071735)
(0.8435609340667725, 30.987993203864082)
(1.2007980346679688, 31.041958051008844)
(1.0997295379638672, 30.949686560059142)
(1.2828524112701416, 31.100604657283668)
(0.8400585651397705, 31.07531241081356)
(1.3569021224975586, 31.05372888810971)
(1.117884874343872, 31.00794403046319)
(1.388922929763794, 30.94042203848715)
(1.2523324489593506, 31.051887426395265)
(1.206301212310791, 31.022160693239)
(1.2963614463806152, 30.9813830657785)
(1.0797162055969238, 30.940429103912994)
(1.235503911972046, 30.946135704516063)
(1.137256383895874, 30.99821251297295)
(0.9471299648284912, 31.007559715379696)
(1.3168749809265137, 30.936948691256678)
(1.4174411296844482, 31.012701749659286)
(1.481985330581665, 30.897494546084747)
(1.183786153793335, 30.945196847447164)
(1.1522655487060547, 31.055202758228873)
(1.036689281463623, 30.984456621227412)
(0.9142434597015381, 31.12192499204074)
(1.228872299194336, 30.96954492475372)
(1.5846164226531982, 31.084677967493135)
(1.147261142730713, 30.939004448172945)
(1.2338199615478516, 30.904991528307562)
(0.9886579513549805, 30.944588560980435)
(1.261838436126709, 31.093982111209705)
(1.1807847023010254, 31.118167416742722)
(1.4799833297729492, 31.132563629602554)
(1.3043644428253174, 30.87360463127555)
(1.1982958316802979, 31.004982273930096)
(1.5285165309906006, 31.046646976888457)
(1.224313497543335, 30.91587770842819)
(1.368910551071167, 31.04967314407159)
(1.1197443008422852, 31.022209023041246)

Promedio de tiempos:
1.2003128957748412 segundos
1200.3128957748413 milisegundos

Desviación estándar:
0.16708230178463454 segundos
167.08230178463455 milisegundos

Promedio valor función objetivo:
30.99182127771048
Desviación estándar valor función objetivo:
0.06638824697311417
