Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.164438247680664, 22.57625378472448)
(1.3233790397644043, 22.839382804219234)
(2.048861503601074, 22.797971204332704)
(1.065208911895752, 22.44811802800559)
(1.6981284618377686, 22.56659068137075)
(1.329883098602295, 22.209943272163006)
(1.5215113162994385, 22.379687718703803)
(1.8642382621765137, 22.233352506610537)
(1.2573354244232178, 22.210081635900377)
(1.789689302444458, 22.43264796342466)
(1.576547622680664, 21.774231870941854)
(1.610069990158081, 22.298069800369856)
(2.2319836616516113, 22.310653720059165)
(1.7061340808868408, 22.715865611552232)
(1.2193107604980469, 22.331526789883306)
(1.7566680908203125, 22.613280184706067)
(1.7916903495788574, 22.296458361255006)
(1.6505975723266602, 22.566876916983663)
(1.093226432800293, 22.56280649924912)
(1.2803514003753662, 22.400794120551563)
(1.925279140472412, 22.33091189329051)
(1.174781084060669, 22.16982820513203)
(1.418442726135254, 21.983422822841817)
(1.3664076328277588, 22.74945760298642)
(1.980315923690796, 22.688932620450444)
(1.2748477458953857, 22.344713168692387)
(1.2228121757507324, 22.225314773050545)
(2.1739444732666016, 22.277136338004702)
(2.546692132949829, 22.27246073858258)
(1.456467628479004, 22.018514032474787)
(1.2153072357177734, 22.32590785997692)
(1.3874216079711914, 22.553995837850962)
(1.2073020935058594, 22.43444167509306)
(1.3153736591339111, 22.241628790221785)
(1.3368878364562988, 22.08209472010125)
(1.7371537685394287, 22.261971667608428)
(1.456468105316162, 22.462052638957985)
(1.5029983520507812, 22.642513703806184)
(1.8597352504730225, 22.562137639989643)
(1.587054967880249, 22.534906694878973)
(1.5475285053253174, 22.24629015425008)
(1.2113056182861328, 22.474791615034857)
(1.8992624282836914, 22.60547217833033)
(1.1407580375671387, 22.372748910174565)
(1.4219458103179932, 20.635775320864692)
(1.810704231262207, 22.36755137368911)
(2.0758798122406006, 22.536925026284322)
(2.238487482070923, 22.541144714062288)
(1.2268147468566895, 22.697600930206473)
(1.7056334018707275, 22.286154647197186)

Promedio de tiempos:
1.5880653429031373 segundos
1588.0653429031372 milisegundos

Desviación estándar:
0.34953064121377697 segundos
349.53064121377696 milisegundos

Promedio valor función objetivo:
22.369827835381844
Desviación estándar valor función objetivo:
0.32709302680251
