Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9521322250366211, 30.959738421450805)
(0.7424938678741455, 30.9021112629382)
(0.8780841827392578, 30.85631597064514)
(0.7640066146850586, 31.000756192944944)
(0.6654419898986816, 30.941599691132357)
(0.935621976852417, 30.854905337010866)
(1.2378227710723877, 30.902399310071083)
(0.6339216232299805, 30.994299960313022)
(0.6649425029754639, 30.943763270911713)
(1.127748966217041, 30.88191982313392)
(0.8240478038787842, 30.90637514172971)
(0.7665092945098877, 31.015851919248348)
(0.5108394622802734, 31.02846550497848)
(1.1357550621032715, 30.96421648223696)
(1.4749796390533447, 30.831227732903923)
(0.935621976852417, 30.89667435275711)
(0.973146915435791, 30.86923629205054)
(0.7805323600769043, 30.861180824465915)
(1.2658946514129639, 30.839449236775224)
(1.1539394855499268, 30.974194142875106)
(0.8546328544616699, 30.92437685913284)
(0.805535078048706, 30.941806310765408)
(0.6199111938476562, 30.89671068955251)
(0.7441661357879639, 30.941251529191682)
(0.7920269966125488, 30.982168326575707)
(1.022179365158081, 30.962486032412393)
(0.9341211318969727, 30.862133052754718)
(0.7690110206604004, 30.913744785514293)
(1.1227459907531738, 31.056125306530806)
(2.1053993701934814, 31.001771278900804)
(1.2333195209503174, 31.04500126255414)
(0.9426264762878418, 30.93913732869544)
(0.6194119453430176, 30.910533617788225)
(1.3634731769561768, 30.898542994125616)
(0.7144746780395508, 30.972792700253724)
(1.1287498474121094, 30.89266478336338)
(0.6654431819915771, 30.936897415583637)
(0.8705785274505615, 30.884374092774955)
(0.9236137866973877, 30.95545534663427)
(0.6759490966796875, 31.00002076804498)
(0.7990310192108154, 30.937307465313864)
(1.082719087600708, 30.90411578792062)
(0.999664306640625, 30.904150943387855)
(0.8625726699829102, 30.872470144520086)
(0.8802750110626221, 30.961540720890586)
(1.132927417755127, 30.827982198173846)
(1.2938599586486816, 30.889842648081114)
(0.6789510250091553, 30.951254758197308)
(2.2660059928894043, 30.937615265961767)
(0.7730135917663574, 30.973272911228765)

Promedio de tiempos:
0.9619974565505981 segundos
961.9974565505981 milisegundos

Desviación estándar:
0.3298433714778291 segundos
329.8433714778291 milisegundos

Promedio valor función objetivo:
30.930044563907973
Desviación estándar valor función objetivo:
0.05482774137700541
