Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.5180084705352783, 22.300781361701755)
(1.3038661479949951, 22.653256655311985)
(1.0176761150360107, 22.197422823235897)
(1.3729124069213867, 22.6261655442502)
(1.3769149780273438, 22.57963641240652)
(1.7166404724121094, 22.277121795414438)
(1.2388229370117188, 22.358122161821296)
(0.8970959186553955, 22.37492220265201)
(1.07021164894104, 22.551851666762655)
(1.7676737308502197, 22.364930406849297)
(1.3569016456604004, 22.024691279864534)
(1.4714787006378174, 22.278264218546163)
(1.9247791767120361, 22.043076472129062)
(1.680117130279541, 22.23994463300731)
(1.5065007209777832, 22.553029372954132)
(1.3799164295196533, 22.070534500300834)
(1.2578341960906982, 22.357096157436693)
(1.3694112300872803, 22.768015730678076)
(1.3764142990112305, 21.932251791509756)
(1.3198773860931396, 22.346701965796044)
(1.4594697952270508, 22.519981156045716)
(1.495492696762085, 21.339928412881836)
(1.3533992767333984, 22.50968476906218)
(1.4289498329162598, 22.51599570688382)
(1.3113715648651123, 22.52276214435874)
(1.1042335033416748, 22.713147968905364)
(1.5470285415649414, 22.2915214167354)
(1.4139397144317627, 22.390152854511662)
(1.3589024543762207, 22.381263481089828)
(1.209303855895996, 22.565592135229053)
(1.455209732055664, 22.115173796045422)
(1.6601028442382812, 22.356927487708553)
(1.1187431812286377, 22.252914262141942)
(1.3268814086914062, 22.547449800858782)
(1.5685412883758545, 22.34005232938508)
(1.092726230621338, 21.986428133421963)
(1.5171332359313965, 22.322550084496257)
(0.9201114177703857, 22.332652298105053)
(1.322378396987915, 22.165376868048508)
(1.2308175563812256, 21.72962096548225)
(1.4544663429260254, 20.200414885029677)
(1.2748470306396484, 22.191205452740633)
(1.2193102836608887, 20.948004877786328)
(1.1802845001220703, 22.45677025333687)
(1.5320172309875488, 22.100415502612428)
(1.605567455291748, 22.09482386339123)
(1.5830516815185547, 21.993016963849037)
(1.1847875118255615, 22.434682834042416)
(1.2463278770446777, 22.412837045766334)
(1.396427869796753, 20.61454389577419)

Promedio de tiempos:
1.3698975610733033 segundos
1369.8975610733032 milisegundos

Desviación estándar:
0.20684689332878184 segundos
206.84689332878185 milisegundos

Promedio valor función objetivo:
22.204874175967102
Desviación estándar valor función objetivo:
0.48578745681651564
