Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.6495964527130127, 21.972978725904166)
(1.3114299774169922, 20.38264898876376)
(1.5786559581756592, 21.753613071987886)
(4.855226993560791, 22.506855689532188)
(3.9636342525482178, 22.250894340687914)
(1.2563340663909912, 21.983984231209494)
(1.309370756149292, 21.772207915115963)
(2.323544502258301, 22.313246540032022)
(1.434453010559082, 22.48218476848905)
(2.62424373626709, 22.09698206443627)
(1.7342195510864258, 22.10064044656411)
(1.3634881973266602, 22.07419009622562)
(2.17494535446167, 22.616206303695417)
(1.655099868774414, 22.59273771486337)
(1.9417905807495117, 22.354910385678608)
(1.742157220840454, 22.42898939492836)
(6.691946744918823, 22.159687555907222)
(4.920769691467285, 22.232828727180603)
(3.0345168113708496, 22.09616619735939)
(1.2298173904418945, 22.306296375857862)
(1.1132397651672363, 22.495678726000992)
(1.328382968902588, 22.520806977064506)
(1.0877230167388916, 22.24556122078441)
(3.625408887863159, 22.469577831301816)
(1.3088696002960205, 22.161081560132306)
(5.86489725112915, 22.261672646314537)
(1.014674186706543, 23.03387330505496)
(7.790176868438721, 20.870621336737667)
(1.1377558708190918, 22.73264511421066)
(2.4501893520355225, 22.12490210947424)
(1.291935920715332, 22.128857126066453)
(1.591557502746582, 22.132224485309628)
(1.171278715133667, 21.99818041004111)
(1.2668418884277344, 22.178957705457748)
(1.354400396347046, 22.152358090339114)
(1.1377568244934082, 22.14407622437025)
(2.0643723011016846, 22.36427992777183)
(7.335374593734741, 22.19831971105654)
(0.9552865028381348, 22.33220326607751)
(1.1127395629882812, 22.593057775239245)
(7.8797361850738525, 22.480707868306773)
(6.867067813873291, 22.245041467749797)
(1.2468292713165283, 22.307678886029525)
(2.3010289669036865, 22.32924901629701)
(4.292852163314819, 20.569300336488002)
(3.7595362663269043, 22.47360595621598)
(2.713380813598633, 22.113946503706362)
(1.2883570194244385, 22.192190599860332)
(2.003831386566162, 21.819378466785647)
(1.2219700813293457, 22.34063817046452)

Promedio de tiempos:
2.5674538612365723 segundos
2567.4538612365723 milisegundos

Desviación estándar:
1.9457312990826339 segundos
1945.7312990826338 milisegundos

Promedio valor función objetivo:
22.169778447102573
Desviación estándar valor función objetivo:
0.4622682467702173
