Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.8132045269012451, 21.94583872486213)
(2.1058990955352783, 22.243427191020537)
(1.5260143280029297, 22.298582163542914)
(1.1697773933410645, 22.090542542148548)
(1.5100040435791016, 22.295067396039336)
(2.01784086227417, 22.255333136020358)
(1.5060017108917236, 22.037694078041543)
(3.305696725845337, 20.801722002906097)
(1.0416920185089111, 22.229437180110992)
(1.1007318496704102, 22.285840953931917)
(2.5972249507904053, 22.193738640727663)
(2.003331184387207, 22.384241257074457)
(3.675442934036255, 22.49134986700118)
(1.2978622913360596, 22.50182678004537)
(1.2313182353973389, 22.30759523651248)
(1.5475282669067383, 22.23663472825757)
(4.077709913253784, 21.935181342777014)
(5.765331029891968, 22.11448313480593)
(1.0987298488616943, 22.382946302340684)
(1.9317841529846191, 22.190140902885915)
(1.4094367027282715, 22.55814736617302)
(4.566534996032715, 22.638211768418717)
(1.147261619567871, 22.15204756741834)
(1.3659076690673828, 22.359702972844737)
(5.1909496784210205, 22.13357073673382)
(1.4814846515655518, 22.668781630964656)
(1.321378231048584, 22.286072920771268)
(1.685619831085205, 22.278838107185145)
(4.397922515869141, 22.372203067211093)
(1.3734130859375, 22.188648989873617)
(1.2298173904418945, 22.17918025120681)
(5.728306531906128, 22.558275432728344)
(1.691624641418457, 20.7972115238118)
(1.6110708713531494, 22.704276511467175)
(1.1062352657318115, 20.86249914208163)
(1.5805509090423584, 22.235777400644494)
(1.367908000946045, 21.986188812483906)
(1.6365876197814941, 22.546308582404208)
(3.6068971157073975, 22.495408857334695)
(1.2508316040039062, 22.62735821147001)
(2.013338565826416, 22.381244502148878)
(1.1897907257080078, 22.467455427481713)
(1.0577030181884766, 22.076748130059414)
(1.5870552062988281, 22.40166685428451)
(2.8989267349243164, 22.344452914387993)
(1.7166404724121094, 22.7493521176196)
(1.1313276290893555, 22.198194188733165)
(1.3984289169311523, 22.283281811345837)
(1.201798915863037, 22.684302415247387)
(5.314532041549683, 22.219843664949593)

Promedio de tiempos:
2.13164813041687 segundos
2131.64813041687 milisegundos

Desviación estándar:
1.3245721404650925 segundos
1324.5721404650926 milisegundos

Promedio valor función objetivo:
22.233137508810763
Desviación estándar valor función objetivo:
0.40709044295438723
