Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.682117223739624, 22.427256156041274)
(1.051699161529541, 22.51747399918347)
(4.696120977401733, 23.004139461826462)
(1.0607047080993652, 21.99282527006711)
(0.885587215423584, 22.26434717198462)
(1.142759084701538, 22.510373104999577)
(1.1242470741271973, 22.248442947314324)
(3.3352150917053223, 22.10217426049531)
(1.4279491901397705, 22.40360557545727)
(5.567199945449829, 22.354221441181693)
(3.0855495929718018, 22.335951754474326)
(4.495987892150879, 22.22761256535561)
(5.305025339126587, 22.5002423265181)
(1.0376901626586914, 22.509603110503313)
(1.467975378036499, 22.466144301909345)
(1.1272492408752441, 22.587966112623437)
(1.288356065750122, 22.01581193540585)
(1.2563345432281494, 22.30340285172996)
(3.23514986038208, 22.233022118085543)
(0.9791502952575684, 22.598501819504037)
(5.011834621429443, 22.281343686811375)
(2.8704073429107666, 22.063803359884393)
(5.233477830886841, 22.141542431419072)
(2.013399124145508, 21.978981591910536)
(1.81227445602417, 22.2346723734622)
(4.789683103561401, 22.438112531271578)
(1.5165073871612549, 22.573984839950004)
(1.1657755374908447, 22.05192447186968)
(1.106234073638916, 22.370092497545556)
(1.37941575050354, 22.588595387694404)
(1.4474618434906006, 22.024887432995445)
(3.347724437713623, 21.999460477820158)
(1.0361881256103516, 22.07429008766425)
(3.6939544677734375, 21.829184332703157)
(1.3183763027191162, 22.425278660095664)
(1.396928310394287, 22.340981138617664)
(1.2808506488800049, 22.357575937530534)
(1.4479622840881348, 22.17562666137685)
(1.0942270755767822, 22.495496710358918)
(1.520010232925415, 21.99642968837905)
(3.1240756511688232, 22.411808721371287)
(1.161771297454834, 22.018123982263663)
(1.1908507347106934, 22.847329545923976)
(1.2799243927001953, 22.17265923382045)
(4.898755311965942, 22.47523337453096)
(1.1467618942260742, 21.97256080028476)
(2.532682180404663, 22.66947338295376)
(1.2603373527526855, 22.46840707375425)
(3.4567975997924805, 22.258394107665644)
(1.0947260856628418, 22.422204657890862)

Promedio de tiempos:
2.217628870010376 segundos
2217.628870010376 milisegundos

Desviación estándar:
1.4364627472103906 segundos
1436.4627472103905 milisegundos

Promedio valor función objetivo:
22.31523154928962
Desviación estándar valor función objetivo:
0.24013805260293078
