Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1487634181976318, 22.707419841197684)
(1.2773489952087402, 22.524111219519373)
(1.0567021369934082, 21.041058787322164)
(1.2793502807617188, 21.90848636744876)
(1.3548989295959473, 22.044748974913905)
(1.5024981498718262, 22.343662800980283)
(1.0687096118927002, 22.52069874637566)
(0.9696438312530518, 22.442129997255044)
(1.4719786643981934, 22.949206915687764)
(1.4459590911865234, 22.294744582318597)
(1.2158081531524658, 22.346970392873974)
(2.1109023094177246, 20.673271742204918)
(1.2513320446014404, 20.577805793310066)
(1.2123050689697266, 22.572931663848326)
(1.665607213973999, 22.252255878187267)
(1.7876877784729004, 22.360553955701608)
(1.747161626815796, 22.377797864162535)
(1.7046337127685547, 22.07378993221503)
(0.9171102046966553, 22.192375991437903)
(2.0828845500946045, 22.23047944207565)
(1.2848536968231201, 22.25316540157921)
(1.407435417175293, 22.561451971039496)
(1.3343865871429443, 22.53059434329138)
(0.8700780868530273, 22.62810762581936)
(1.8602361679077148, 22.083197841172716)
(1.2858550548553467, 22.187643422616354)
(1.2718453407287598, 22.19845371606103)
(0.8995978832244873, 22.037661584084702)
(1.3644073009490967, 22.456807749222104)
(1.3493964672088623, 22.353505599018565)
(1.516007900238037, 22.284467504870936)
(2.575711727142334, 22.095034445608643)
(1.3754141330718994, 22.64819289466524)
(1.1552670001983643, 22.082405807443934)
(1.6931252479553223, 22.448808482312476)
(1.4324524402618408, 20.36184014479373)
(1.096729040145874, 22.407840913298994)
(1.5024988651275635, 22.302805465098345)
(1.1127398014068604, 21.951774609480726)
(1.6170763969421387, 22.40087903773486)
(1.2598378658294678, 22.451464018698154)
(1.9442903995513916, 22.187849034880983)
(1.681623935699463, 21.86328253576905)
(0.9856541156768799, 22.254549198144158)
(1.7831850051879883, 22.623308406780033)
(1.366408109664917, 22.170893680594176)
(1.1747791767120361, 22.284737495238065)
(1.1162407398223877, 22.07849976954533)
(1.2818517684936523, 21.840117769585493)
(1.1462616920471191, 22.13985010344936)

Promedio de tiempos:
1.400330662727356 segundos
1400.330662727356 milisegundos

Desviación estándar:
0.3390990888133056 segundos
339.09908881330557 milisegundos

Promedio valor función objetivo:
22.172073829218686
Desviación estándar valor función objetivo:
0.5025569493305613
