Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.156268835067749, 22.271712527257026)
(1.1492631435394287, 22.462522700989098)
(0.9681422710418701, 22.287371203598433)
(1.2178089618682861, 20.80739393290736)
(1.4989957809448242, 22.27848706590965)
(1.2288172245025635, 22.100036311317115)
(1.3018648624420166, 22.113800038680314)
(1.3473951816558838, 22.142569373544937)
(0.9681448936462402, 22.160550775242168)
(1.1797833442687988, 20.324932365316883)
(1.406935453414917, 22.562579964370688)
(1.4284489154815674, 22.523992378063205)
(1.0797176361083984, 21.900086716313826)
(1.0466961860656738, 22.173672465802778)
(1.1277480125427246, 22.16131665058924)
(1.1467618942260742, 22.612271594878187)
(1.0026664733886719, 22.50192914731756)
(1.014173984527588, 22.681271860138636)
(1.1372551918029785, 22.070457487512716)
(1.0006637573242188, 22.276330056038113)
(0.9996645450592041, 22.60589874115143)
(1.7286481857299805, 22.46355349278888)
(1.0441930294036865, 22.217082100916826)
(1.1142404079437256, 22.049000101588813)
(0.973146915435791, 22.411422106165833)
(1.1972999572753906, 21.828726587657947)
(0.876082181930542, 22.836330792573126)
(1.1744117736816406, 22.360403142381504)
(1.0021660327911377, 22.535399843748102)
(1.0426928997039795, 22.556996710556458)
(1.0461950302124023, 22.425798834033884)
(1.3584020137786865, 22.317704891577424)
(1.6801156997680664, 22.33224959061768)
(1.1272492408752441, 22.26695137590294)
(0.9606380462646484, 22.076137290371697)
(1.063206672668457, 22.24329124206228)
(1.0151746273040771, 22.415026306763696)
(1.0607047080993652, 22.72734907963683)
(1.5445263385772705, 22.274919651200896)
(1.482485055923462, 22.428991781626095)
(2.4416229724884033, 22.265291429701204)
(1.5430254936218262, 22.443685363880743)
(2.1889545917510986, 22.533371505645498)
(0.992159366607666, 22.098083966582067)
(1.4234459400177002, 22.373991918169754)
(1.781684398651123, 22.243624831344988)
(2.9784789085388184, 22.59413217914458)
(0.9481296539306641, 22.387381376898478)
(1.3994297981262207, 22.322092488976015)
(2.134418487548828, 22.260633972989332)

Promedio de tiempos:
1.2946028995513916 segundos
1294.6028995513916 milisegundos

Desviación estándar:
0.4108205890309432 segundos
410.8205890309432 milisegundos

Promedio valor función objetivo:
22.266176146248863
Desviación estándar valor función objetivo:
0.40530380325907395
