Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.2211475372314453, 22.37696508744072)
(0.1450948715209961, 21.927008202532605)
(0.21113896369934082, 22.348240030369457)
(0.17411565780639648, 22.20758440462484)
(0.20113372802734375, 22.39063337172703)
(0.1901247501373291, 22.034552045728972)
(0.1881251335144043, 22.29578600856862)
(0.17911911010742188, 22.29761332598901)
(0.212141752243042, 22.46659521118033)
(0.16110563278198242, 22.575257997245405)
(0.17311334609985352, 22.31318601437962)
(0.1641077995300293, 22.162165438258977)
(0.19713044166564941, 22.30739494528972)
(0.14909934997558594, 22.08275599480524)
(0.25316691398620605, 22.32206379812551)
(0.20113420486450195, 22.340526869236218)
(0.17011308670043945, 22.25350521050746)
(0.23715782165527344, 22.155000535870656)
(0.18912434577941895, 21.855042380246356)
(0.22314739227294922, 22.36834333768459)
(0.17912006378173828, 22.42315457987382)
(0.18012022972106934, 22.02684367820566)
(0.1711132526397705, 22.43584328354708)
(0.214141845703125, 22.26010641678612)
(0.20613741874694824, 22.047940273374394)
(0.15610432624816895, 22.285628376832243)
(0.1881248950958252, 21.96284454125042)
(0.1831216812133789, 22.32462980573347)
(0.20513463020324707, 22.060807092918203)
(0.1571049690246582, 20.389461301660248)
(0.18712496757507324, 21.975832861340752)
(0.1450951099395752, 20.357536883642723)
(0.14809894561767578, 22.412610807017316)
(0.17211389541625977, 22.423687089671237)
(0.221146821975708, 21.779006307184837)
(0.24216055870056152, 21.792678617137998)
(0.23615765571594238, 22.334841758375813)
(0.17811846733093262, 22.11237017284297)
(0.19212865829467773, 22.314026073620358)
(0.17912006378173828, 22.000203696430205)
(0.32126903533935547, 22.45395938138969)
(0.2122035026550293, 22.642074583221287)
(0.176116943359375, 22.281966861671293)
(0.23215508460998535, 22.206871907650253)
(0.26017165184020996, 22.40147800801032)
(0.22723102569580078, 21.997435158573058)
(0.16611075401306152, 22.717718454707313)
(0.23772168159484863, 21.970566601108647)
(0.2121412754058838, 21.707280315222235)
(0.1951310634613037, 22.13677577373321)

Promedio de tiempos:
0.19644564628601074 segundos
196.44564628601074 milisegundos

Desviación estándar:
0.033815220571740495 segundos
33.8152205717405 milisegundos

Promedio valor función objetivo:
22.14632801745089
Desviación estándar valor función objetivo:
0.42239933351273234
