Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.2181906700134277, 22.872568643634324)
(1.0958828926086426, 22.467724945312554)
(1.1219074726104736, 22.317794768639754)
(1.36799955368042, 22.188693396677166)
(1.3007519245147705, 22.563513074690505)
(1.100602626800537, 22.718774030072673)
(1.1642041206359863, 21.826152551352457)
(1.1960277557373047, 22.716530098582258)
(1.2162132263183594, 22.454259092660593)
(1.5004565715789795, 21.973195520715716)
(1.352651834487915, 22.50780482850859)
(1.3088579177856445, 22.75677279121822)
(1.0908987522125244, 22.502056181920164)
(1.1360328197479248, 22.797177741945415)
(1.161482334136963, 22.40277939199881)
(1.2694859504699707, 22.03143058909116)
(1.1737723350524902, 22.10303362530231)
(1.1407132148742676, 22.34529535791358)
(1.2354462146759033, 21.999947569346386)
(1.1822679042816162, 22.654431407365042)
(1.1603405475616455, 22.35793765504722)
(1.2445802688598633, 22.344838793683927)
(1.176060438156128, 22.30961859010727)
(1.125885248184204, 22.355505627557307)
(1.1383185386657715, 22.23320439802594)
(1.164917230606079, 22.73056853134016)
(1.1561331748962402, 22.172852335992868)
(1.200357437133789, 22.635573753799765)
(1.0689306259155273, 21.691740411013598)
(1.1138627529144287, 22.130339537779648)
(1.1548149585723877, 22.875004320911913)
(1.3906168937683105, 22.30410772570166)
(1.1464698314666748, 22.581997535622396)
(1.1012604236602783, 22.588641378253623)
(1.1311333179473877, 22.59750174607105)
(1.0815017223358154, 22.383518578252684)
(1.0822322368621826, 20.365456686570074)
(1.1678283214569092, 22.31130995467067)
(1.1182770729064941, 22.599573822554564)
(1.094883918762207, 22.28103673548622)
(1.2412409782409668, 22.60247459616658)
(1.205488920211792, 22.76177229892046)
(1.1942250728607178, 22.167031923663583)
(1.2588157653808594, 22.402425865257648)
(1.1846802234649658, 22.234477712501846)
(1.1698482036590576, 22.562524524138368)
(1.1777982711791992, 22.55000991327995)
(1.3413991928100586, 22.87277377011671)
(1.163100242614746, 22.112059745527233)
(1.1535820960998535, 22.720078159758884)

Promedio de tiempos:
1.1888486003875733 segundos
1188.8486003875732 milisegundos

Desviación estándar:
0.08812915692882445 segundos
88.12915692882444 milisegundos

Promedio valor función objetivo:
22.38071784469443
Desviación estándar valor función objetivo:
0.39626831942189794
