Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.22048497200012207, 21.981192220239773)
(0.20061230659484863, 22.183672958950716)
(0.19930815696716309, 22.308711555494938)
(0.21392130851745605, 22.328576504710743)
(0.20282483100891113, 22.676488051776)
(0.20210790634155273, 22.95991562970677)
(0.20469307899475098, 22.025455095973253)
(0.23798847198486328, 22.306558727500818)
(0.21489930152893066, 22.268282713794882)
(0.21490788459777832, 22.220365047604695)
(0.19920921325683594, 22.275724626821173)
(0.21309995651245117, 21.967970791619454)
(0.2034599781036377, 22.327480540122387)
(0.20291996002197266, 22.105972070033047)
(0.2075347900390625, 20.583471510149703)
(0.20149636268615723, 22.493562904367337)
(0.22012543678283691, 22.41862799893526)
(0.20188546180725098, 22.53911420736436)
(0.21591877937316895, 20.631699935898524)
(0.19707441329956055, 22.794620874314305)
(0.20027565956115723, 22.554505955885343)
(0.21254467964172363, 22.4095114890959)
(0.2658088207244873, 22.622921789560227)
(0.21806049346923828, 21.92744898228953)
(0.22208809852600098, 22.19711932766898)
(0.23199820518493652, 22.680956139691528)
(0.21664977073669434, 22.29703761306507)
(0.21524548530578613, 22.075042455008706)
(0.22638535499572754, 22.389977874431008)
(0.21925568580627441, 22.23997027745547)
(0.41304612159729004, 22.31639785201082)
(0.2216031551361084, 21.912346630413307)
(0.233978271484375, 22.357142089981814)
(0.23611688613891602, 22.013296617218423)
(0.2526509761810303, 22.264991273742798)
(0.21669983863830566, 22.802036430126865)
(0.20870089530944824, 22.502179913188684)
(0.22336864471435547, 22.593755907389333)
(0.22866058349609375, 21.76422660254963)
(0.2391965389251709, 22.356273474483217)
(0.22501730918884277, 22.167951748904564)
(0.2758047580718994, 22.39687073575864)
(0.23629117012023926, 22.42632815957608)
(0.23785638809204102, 22.501208716637652)
(0.20797991752624512, 22.372394183777484)
(0.213942289352417, 22.213786625346447)
(0.20329666137695312, 20.1303058286773)
(0.23378372192382812, 22.646050769644333)
(0.21652936935424805, 22.90677308544442)
(0.24232149124145508, 22.221709112965385)

Promedio de tiempos:
0.223392596244812 segundos
223.392596244812 milisegundos

Desviación estándar:
0.03191940246322914 segundos
31.919402463229144 milisegundos

Promedio valor función objetivo:
22.23315963254734
Desviación estándar valor función objetivo:
0.03191940246322914
