Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.002751111984253, 22.34642878067356)
(2.8368804454803467, 22.380480053924124)
(2.980813980102539, 22.559054479156828)
(3.335625648498535, 22.59050817483451)
(3.1258041858673096, 22.665631883228418)
(2.9671943187713623, 22.249247861405216)
(2.9153692722320557, 22.80128678889313)
(2.8252944946289062, 22.335559291764255)
(2.8959505558013916, 22.25645737940397)
(2.9896891117095947, 22.42920876406562)
(3.5808403491973877, 22.623540753412463)
(2.9510488510131836, 22.919059079305327)
(2.8965871334075928, 22.505290376743066)
(3.8742592334747314, 22.54924995258412)
(10.349228382110596, 22.43356846448515)
(8.863648176193237, 21.899795607927413)
(6.429884910583496, 22.514581515379813)
(5.414078235626221, 22.90482188608611)
(3.4419867992401123, 22.717826958442835)
(3.367197036743164, 22.71796105269451)
(3.2467329502105713, 21.837233462444235)
(3.1473958492279053, 22.030818327805395)
(3.0786585807800293, 22.406423372925445)
(3.1210620403289795, 22.219502262432542)
(2.9886279106140137, 20.656498410812766)
(2.94516921043396, 22.205358837234396)
(2.8986215591430664, 21.847166382782063)
(2.909703016281128, 22.61260147572443)
(2.8915557861328125, 22.36469481674459)
(2.903496503829956, 22.389170357495264)
(2.8441927433013916, 22.945206729901493)
(2.162393808364868, 21.759672604021112)
(2.197390556335449, 22.721627403609833)
(2.146578788757324, 22.17637516312411)
(2.1800835132598877, 22.17529105281709)
(2.1525607109069824, 22.710990285498713)
(2.18827223777771, 22.465363369372806)
(2.8652184009552, 22.491337792605226)
(3.5874359607696533, 22.663093784588458)
(2.996328353881836, 22.45237112409825)
(2.942748546600342, 22.100452083773792)
(2.86903977394104, 20.41714071974545)
(2.9780006408691406, 22.351173599948705)
(2.8987956047058105, 22.5489232718757)
(3.0744099617004395, 22.104344965563904)
(3.0833003520965576, 22.33712254713801)
(3.068087100982666, 22.15207997956127)
(2.976896047592163, 22.42844418015548)
(3.1032941341400146, 22.633885266206175)
(3.191739320755005, 22.701249736213974)

Promedio de tiempos:
3.3336384439468385 segundos
3333.6384439468384 milisegundos

Desviación estándar:
1.4616639752687766 segundos
1461.6639752687765 milisegundos

Promedio valor función objetivo:
22.34610344941262
Desviación estándar valor función objetivo:
0.4610166180371906
