Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.2607128620147705, 22.535525387826645)
(2.3527722358703613, 22.347442714918373)
(2.399630069732666, 22.27374689156901)
(2.303252935409546, 22.478615170234637)
(2.379106044769287, 22.65918121313316)
(2.3983216285705566, 22.846144234597592)
(2.312771797180176, 22.233607768384033)
(2.4223687648773193, 21.89538406094507)
(2.312525987625122, 22.622367642726456)
(2.4206769466400146, 22.731680553938105)
(2.480440616607666, 20.747544801502062)
(2.358682632446289, 22.264243333918554)
(2.3982367515563965, 22.07283674088117)
(2.5440075397491455, 22.438716322317422)
(2.219287633895874, 22.09717823652745)
(2.2975714206695557, 22.10184878680242)
(2.418184757232666, 22.475031235575386)
(2.241374969482422, 20.368357423588233)
(2.387967824935913, 20.736501991262525)
(2.2412357330322266, 22.321314185298547)
(2.5028111934661865, 22.143379529918754)
(2.2696306705474854, 22.4300013087701)
(2.264089345932007, 22.476842256058664)
(2.348006010055542, 22.783318280798802)
(2.300797700881958, 22.438941146562144)
(2.2500030994415283, 22.40685060744241)
(2.2604520320892334, 22.362980078774957)
(2.5430073738098145, 22.55697926817244)
(2.2902324199676514, 22.537919320906266)
(2.41701078414917, 22.438905933899814)
(2.481229543685913, 22.18085016213731)
(2.519656181335449, 22.597935823491188)
(2.6083226203918457, 22.49843322531513)
(2.333981513977051, 22.535017615196356)
(2.2166690826416016, 21.93910178861953)
(2.2471981048583984, 22.711174688482938)
(2.372577667236328, 22.27878812687374)
(2.4716744422912598, 22.861519390488805)
(2.2385823726654053, 22.488743225603233)
(2.3428955078125, 22.397108386349412)
(2.496613025665283, 22.53338549584526)
(2.476485013961792, 23.123902198391615)
(2.603557825088501, 22.01378257006994)
(2.6321310997009277, 22.242447333461843)
(2.3236560821533203, 21.970956183057336)
(2.3520193099975586, 22.443757475163192)
(2.366102695465088, 22.417055943504653)
(2.7195374965667725, 22.49661436253028)
(2.5942678451538086, 22.55456580849829)
(2.449892520904541, 22.457881841275153)

Promedio de tiempos:
2.388844394683838 segundos
2388.844394683838 milisegundos

Desviación estándar:
0.12005059727215374 segundos
120.05059727215374 milisegundos

Promedio valor función objetivo:
22.311328161432126
Desviación estándar valor función objetivo:
0.49334038181236656
