Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.427626132965088, 22.196615283691777)
(2.4820406436920166, 22.526174684921795)
(2.531576156616211, 22.330273096973205)
(2.437365770339966, 22.014025245545668)
(2.4486782550811768, 22.523137686588495)
(2.48136043548584, 22.39829694583404)
(2.4288580417633057, 22.497615662209302)
(2.4537222385406494, 22.079012333140465)
(2.3937034606933594, 22.075613262705826)
(2.5279436111450195, 22.413998995563542)
(2.5141708850860596, 22.65265370765664)
(2.482264995574951, 22.14946601277652)
(2.43648362159729, 21.986857557544873)
(2.4302563667297363, 22.548697746445878)
(2.598006010055542, 22.2930271346215)
(2.3967859745025635, 22.28800903342633)
(2.426422119140625, 21.918586861018817)
(2.577224016189575, 22.29652169211353)
(2.5945844650268555, 22.38309309343455)
(2.448577642440796, 22.06549063948075)
(2.535212755203247, 22.456081673349626)
(2.4677634239196777, 22.34422275128198)
(2.4354517459869385, 22.272562683467342)
(2.438821792602539, 21.74123659961325)
(2.4090535640716553, 22.19263030140277)
(2.4653403759002686, 22.41289690395113)
(2.4836997985839844, 20.925844069926967)
(2.413045883178711, 22.430223730890376)
(2.4789392948150635, 22.262484335677165)
(2.4383609294891357, 20.355801380635896)
(2.60477614402771, 22.375909242271256)
(2.464508056640625, 22.5230695220342)
(2.4215452671051025, 22.258532851157277)
(2.3829827308654785, 22.118655692584355)
(2.5246009826660156, 22.34704821110137)
(2.436149835586548, 22.75043906899541)
(2.406484365463257, 22.542321567563008)
(2.406956672668457, 22.839093857317444)
(2.5445873737335205, 22.230331202615563)
(2.4203734397888184, 22.004547530732935)
(2.4726345539093018, 22.2923186104914)
(2.402721643447876, 22.452667817017858)
(2.618182420730591, 22.120036817378168)
(2.4750874042510986, 22.068612232276728)
(2.47886061668396, 22.36795915319106)
(2.434352159500122, 22.11893643981069)
(2.4977188110351562, 22.148065207762887)
(2.488274097442627, 22.45533304306877)
(2.491408586502075, 20.98202851368289)
(2.4159204959869385, 22.30831868661095)

Promedio de tiempos:
2.4694293212890623 segundos
2469.4293212890625 milisegundos

Desviación estándar:
0.05826274935518783 segundos
58.262749355187836 milisegundos

Promedio valor función objetivo:
22.206707527471085
Desviación estándar valor función objetivo:
0.42784239282089354
