Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(10.841221332550049, 22.664467907703866)
(10.661903858184814, 22.404563598783554)
(-3589.298105239868, 22.088579255076823)
(10.904448509216309, 22.383699908662805)
(10.673064231872559, 22.362808470881877)
(10.71799087524414, 22.314956784350468)
(10.729326248168945, 22.69414034937895)
(10.678234338760376, 22.352963849114918)
(10.769404888153076, 22.48209632706725)
(10.625488758087158, 21.863723020002336)
(10.780823945999146, 21.79853161186171)
(10.814682245254517, 22.095467015742717)
(10.714569330215454, 22.390148964554303)
(11.041492700576782, 20.882469078722288)
(10.971500158309937, 22.11440383434423)
(10.708954095840454, 22.029536113639246)
(10.745951414108276, 22.67846156756948)
(10.757336378097534, 21.821521399449402)
(10.83307409286499, 22.145781004858655)
(10.778573036193848, 22.301767913600063)
(10.656775712966919, 22.454421847654405)
(10.710826635360718, 22.37784320386042)
(10.676759719848633, 22.512977056518825)
(10.78790831565857, 22.078312493610802)
(10.710586309432983, 21.892449025906924)
(10.760660886764526, 22.869775637321105)
(10.799280643463135, 22.21623731638128)
(10.659205675125122, 22.56996263722578)
(10.950366497039795, 22.054973597594913)
(10.709474802017212, 22.396566723498463)
(10.672974824905396, 22.450494839399184)
(10.912983894348145, 22.546767731002664)
(10.798572540283203, 22.624928601998384)
(10.711482286453247, 22.56918585889571)
(10.927562236785889, 22.591624202193)
(10.797540426254272, 22.380521017612935)
(10.903660297393799, 22.412717990004932)
(10.673911333084106, 22.17922729944514)
(10.789402484893799, 22.077120923077107)
(10.673762798309326, 22.41055108775412)
(10.757356643676758, 22.32818576272446)
(10.75805115699768, 22.490200544950444)
(10.741377830505371, 22.159127104048974)
(10.491317510604858, 21.929086978009998)
(10.722763776779175, 22.692382565488327)
(10.661393642425537, 22.777200638422514)
(10.780810356140137, 22.464646033546572)
(10.606568098068237, 22.0127976445875)
(10.73409652709961, 22.240933291009476)
(10.747316122055054, 22.075310471138458)

Promedio de tiempos:
-61.24530629634857 segundos
-61245.30629634857 milisegundos

Desviación estándar:
504.00755247057816 segundos
504007.5524705782 milisegundos

Promedio valor función objetivo:
22.29413236200496
Desviación estándar valor función objetivo:
0.32681213699184736
