Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(15.25160264968872, 22.12767332493039)
(15.531974792480469, 22.586641683254875)
(15.676412105560303, 21.18571832019566)
(15.438615798950195, 22.507374992552762)
(15.230726480484009, 22.38478065424663)
(15.456359148025513, 22.49097618054328)
(15.559357643127441, 22.811044557304893)
(15.519153833389282, 21.985514470445754)
(15.392846822738647, 21.997119556665428)
(15.365766763687134, 22.273607804169416)
(15.783690214157104, 22.961819084514666)
(15.313577651977539, 22.34766888628085)
(15.676438808441162, 20.69265829034601)
(15.222024202346802, 22.905278312561414)
(15.52619457244873, 22.333154119838742)
(15.480902910232544, 22.67299865341788)
(15.362304210662842, 22.150331674534616)
(15.225116491317749, 22.062131505814737)
(15.29211139678955, 22.12297615817817)
(15.702476263046265, 22.386958046451166)
(15.078604459762573, 20.420879491523923)
(15.439352750778198, 22.172407523553687)
(15.429040431976318, 22.50046541799566)
(15.572525024414062, 22.139538404387153)
(15.402609586715698, 22.739146225418708)
(15.490339994430542, 22.47934198858895)
(15.461007356643677, 22.356594880104854)
(15.53193736076355, 22.10681885844379)
(15.259718179702759, 21.712145855158557)
(15.677872657775879, 22.498000653822903)
(15.62047553062439, 22.3047904058894)
(15.459903240203857, 22.066039771406675)
(15.39542531967163, 22.4339377050507)
(15.40658974647522, 22.224190526251785)
(15.264782667160034, 21.90084536999379)
(15.491347074508667, 22.27815788554083)
(15.609716415405273, 22.09711672113985)
(15.55484127998352, 22.43788940465733)
(15.48995327949524, 22.076592470002318)
(15.554171085357666, 22.340315250418037)
(15.450216054916382, 22.490227655401842)
(15.58982801437378, 22.32656031117911)
(15.39071011543274, 22.4197792956887)
(15.54148817062378, 22.7420643610131)
(15.490843534469604, 22.158709188650068)
(16.045404195785522, 22.842109948915404)
(15.591352224349976, 20.466048059217968)
(15.671768426895142, 22.437155549177422)
(15.582408428192139, 22.208796039710776)
(15.456064701080322, 22.267590470437923)

Promedio de tiempos:
15.480159001350403 segundos
15480.159001350403 milisegundos

Desviación estándar:
0.16491172335033003 segundos
164.91172335033002 milisegundos

Promedio valor función objetivo:
22.21261363929977
Desviación estándar valor función objetivo:
0.523923075945346
