Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.2325689792633057, 22.52662580320613)
(3.1975324153900146, 22.267435295753906)
(3.361384391784668, 22.532050109264997)
(3.1968767642974854, 22.803692623549836)
(3.1866326332092285, 22.501806468785556)
(3.343867063522339, 22.34397180702664)
(3.2021119594573975, 22.186718352445215)
(3.168952465057373, 21.901028244649645)
(3.3033084869384766, 22.183899787611136)
(3.1990604400634766, 22.251318314622157)
(3.1798715591430664, 22.572450104664185)
(3.4295687675476074, 21.96522094584887)
(3.1930899620056152, 22.37476494704753)
(3.2490384578704834, 22.615630379469913)
(3.331170082092285, 21.911350546870274)
(3.2019762992858887, 22.25160028546169)
(3.175570487976074, 22.617452605959315)
(3.3190810680389404, 22.061534912110186)
(3.162656307220459, 21.72924573301747)
(3.2219760417938232, 22.074232196076533)
(3.224505662918091, 22.738175324987292)
(3.2436938285827637, 22.609463763690385)
(3.2526206970214844, 21.654091071056726)
(3.23600697517395, 22.542821730333966)
(3.2821803092956543, 22.40614013701595)
(3.2619524002075195, 22.160989502594795)
(3.1860692501068115, 22.84846652685644)
(3.261972665786743, 22.594743378921464)
(3.1989712715148926, 22.185649065438433)
(3.255948305130005, 22.03690792322552)
(3.3080949783325195, 22.34524083655836)
(3.2393710613250732, 20.5154574200617)
(3.1692893505096436, 22.226577659042512)
(3.323183298110962, 22.076724126686234)
(3.195117712020874, 22.09644003118928)
(3.1834871768951416, 22.290970934296578)
(3.316472053527832, 22.129257019807245)
(3.202110528945923, 22.38000990228841)
(3.264285087585449, 22.719214146746033)
(3.2467188835144043, 22.71505235605328)
(3.166149139404297, 22.18394457088524)
(3.180408239364624, 21.975883457290948)
(3.4733574390411377, 22.233269691721258)
(3.2022898197174072, 22.250785011200424)
(3.2111616134643555, 22.406067852510485)
(3.404303550720215, 22.69016126246499)
(3.278927803039551, 22.32843131244652)
(3.2932095527648926, 20.711136219391825)
(3.6515681743621826, 22.419755206191187)
(3.6154065132141113, 22.246556241232955)

Promedio de tiempos:
3.26370255947113 segundos
3263.7025594711304 milisegundos

Desviación estándar:
0.1029122922575345 segundos
102.9122922575345 milisegundos

Promedio valor función objetivo:
22.247808262912553
Desviación estándar valor función objetivo:
0.4288683888324588
