Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.388993501663208, 22.560413928983913)
(1.411999225616455, 22.66125663038992)
(1.4260008335113525, 21.02611555015038)
(1.3870186805725098, 22.31427817917595)
(1.3800134658813477, 22.4613368083382)
(1.3809995651245117, 22.209707149702567)
(1.3840000629425049, 22.32350101699379)
(1.406989336013794, 22.403796120803516)
(1.3650140762329102, 22.52365840292316)
(1.3600044250488281, 22.420501746186357)
(1.3760111331939697, 22.279777190765856)
(1.3739962577819824, 22.648272909648206)
(1.3650038242340088, 21.72815194410793)
(1.4749794006347656, 22.90229355902919)
(1.3600006103515625, 22.753493838143797)
(1.373992681503296, 22.393467840323925)
(1.3840184211730957, 22.190559042394735)
(1.3529841899871826, 22.042179671653148)
(1.383000373840332, 22.35995182726882)
(1.4429857730865479, 22.264308825381903)
(1.4580166339874268, 22.056006877594843)
(1.3430004119873047, 22.146408730129995)
(1.405987024307251, 22.652490978375976)
(1.4389972686767578, 22.227233547715265)
(1.3990111351013184, 22.339554483831698)
(1.4300148487091064, 20.71967602804015)
(1.3829998970031738, 22.448470647897846)
(1.36899995803833, 22.393944139451282)
(1.386000633239746, 22.36291398081823)
(1.4329948425292969, 20.94082791755625)
(1.3760137557983398, 22.70170806095912)
(1.3760044574737549, 22.16677912179334)
(1.3850007057189941, 22.678904962573707)
(1.360013484954834, 22.10022798498241)
(1.360004186630249, 22.248115333291263)
(1.377000093460083, 22.250599182218014)
(1.3860125541687012, 22.040504611070514)
(1.4050004482269287, 22.29953659762785)
(1.3640005588531494, 22.5323187066829)
(1.4060008525848389, 22.325476816650312)
(1.3680031299591064, 22.60389600582309)
(1.3619999885559082, 22.32757133744801)
(1.3909997940063477, 22.62609687509101)
(1.42197847366333, 20.965759001538547)
(1.4561939239501953, 22.70718146777904)
(1.4440019130706787, 22.363801201026792)
(1.4239978790283203, 22.250782051104874)
(1.3719961643218994, 22.397820367324986)
(1.3690156936645508, 22.546606103397412)
(1.3490009307861328, 21.79995194403553)

Promedio de tiempos:
1.3915253496170044 segundos
1391.5253496170044 milisegundos

Desviación estándar:
0.030885644274365666 segundos
30.885644274365667 milisegundos

Promedio valor función objetivo:
22.25376374492391
Desviación estándar valor función objetivo:
0.030885644274365666
