Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7000002861022949, 22.588854584798664)
(0.7229993343353271, 22.80611517870103)
(0.7230136394500732, 22.119703115193946)
(0.7009990215301514, 22.570788117864943)
(0.6999993324279785, 22.31880663660023)
(0.7009999752044678, 22.438562448941326)
(0.7240138053894043, 20.66079133321373)
(0.6979987621307373, 22.46758475722669)
(0.6799812316894531, 22.534373362258265)
(0.711998462677002, 22.615824141387915)
(0.6860227584838867, 22.636167030409123)
(0.6899950504302979, 22.131164371542578)
(0.6949987411499023, 22.825356079459652)
(0.6999950408935547, 22.569659076058766)
(0.6979999542236328, 22.425808501635323)
(0.6959996223449707, 22.48093289520242)
(0.6940000057220459, 22.352440805953297)
(0.6960136890411377, 22.480561939328567)
(0.6930010318756104, 22.34643583265498)
(0.6929988861083984, 22.739361259727993)
(0.7020001411437988, 22.58581492898003)
(0.6880154609680176, 22.20326842786302)
(0.6999819278717041, 22.347914781566338)
(0.6950163841247559, 22.33213780279527)
(0.762000322341919, 22.776192664797932)
(0.7029955387115479, 22.409754265098115)
(0.6979990005493164, 22.20774329183483)
(0.6959996223449707, 22.539989708555485)
(0.6990001201629639, 22.899890102664944)
(0.6930041313171387, 22.623135254652475)
(0.6879987716674805, 22.01947364557097)
(0.6979990005493164, 22.441712327980227)
(0.6990008354187012, 22.832619149319836)
(0.6999988555908203, 22.796703462129027)
(0.6949996948242188, 22.6662490208385)
(0.6960008144378662, 22.400770004266334)
(0.6919808387756348, 22.12422332426862)
(0.6910116672515869, 22.28569344963043)
(0.694995641708374, 22.55629674622607)
(0.6719954013824463, 22.087376145026017)
(0.6900155544281006, 22.266451050531273)
(0.6919951438903809, 22.377594157840107)
(0.7070050239562988, 22.362208331517774)
(0.6920146942138672, 22.602422356531275)
(0.7070000171661377, 22.451752974723718)
(0.6990170478820801, 22.588866536797216)
(0.699998140335083, 22.543111875467485)
(0.6959993839263916, 22.457690030055428)
(0.6939990520477295, 22.04900515887848)
(0.6970033645629883, 22.616351898707045)

Promedio de tiempos:
0.6987814044952393 segundos
698.7814044952393 milisegundos

Desviación estándar:
0.0128292776451845 segundos
12.829277645184499 milisegundos

Promedio valor función objetivo:
22.43123408686548
Desviación estándar valor función objetivo:
0.0128292776451845
