Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.46399855613708496, 22.50546637544046)
(0.4629981517791748, 22.179413649430934)
(0.4730205535888672, 22.326005501900926)
(0.4929964542388916, 22.661769067643167)
(0.4579777717590332, 22.14027210531788)
(0.4629981517791748, 22.47845068073789)
(0.46301865577697754, 22.419842448623065)
(0.45297789573669434, 22.548575663133533)
(0.45799875259399414, 22.282824544367468)
(0.4609982967376709, 22.7082600220139)
(0.47099876403808594, 22.33279559506574)
(0.4649980068206787, 22.623506284998804)
(0.4770164489746094, 20.73541964438365)
(0.46398186683654785, 22.262822497142658)
(0.48000168800354004, 22.271672049447773)
(0.4550154209136963, 22.44322299344865)
(0.4649770259857178, 22.027939801017755)
(0.4640204906463623, 22.484255421657842)
(0.4869987964630127, 22.193703379225727)
(0.4603242874145508, 21.96248146814485)
(0.46199941635131836, 22.403175348362794)
(0.46500134468078613, 22.653587927590213)
(0.49997830390930176, 22.25593490401278)
(0.46102023124694824, 22.570843463278575)
(0.5149991512298584, 22.19313884211108)
(0.4909818172454834, 22.570151842154747)
(0.5109970569610596, 22.177327388512232)
(0.5069985389709473, 22.62434947187868)
(0.4920163154602051, 22.293922934242527)
(0.4499998092651367, 22.183340440415858)
(0.4609825611114502, 22.18334260681486)
(0.4610004425048828, 22.695764152834414)
(0.47100019454956055, 22.35914446480684)
(0.48901796340942383, 22.470764336857084)
(0.4779999256134033, 22.4020301054495)
(0.46700024604797363, 22.455911923456632)
(0.46700000762939453, 22.39142510202145)
(0.4739816188812256, 22.54583059269061)
(0.46702075004577637, 22.311261567478205)
(0.4949820041656494, 21.729714645136877)
(0.4940156936645508, 22.620219727516343)
(0.4609959125518799, 22.482909185192167)
(0.46299314498901367, 22.32080250715744)
(0.45900416374206543, 22.39431136707214)
(0.4657444953918457, 22.817465123519206)
(0.471019983291626, 20.65063475790364)
(0.45697760581970215, 22.862785250623027)
(0.4589982032775879, 22.353099451386864)
(0.4649982452392578, 22.309116356719798)
(0.4649982452392578, 22.338220934796997)

Promedio de tiempos:
0.47162078857421874 segundos
471.62078857421875 milisegundos

Desviación estándar:
0.015517532686481648 segundos
15.517532686481648 milisegundos

Promedio valor función objetivo:
22.324184518302722
Desviación estándar valor función objetivo:
0.015517532686481648
