Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9480013847351074, 22.653533167142847)
(0.9900128841400146, 20.762290984713747)
(0.9689841270446777, 22.534530612422667)
(0.9270162582397461, 22.526448132915352)
(0.9109981060028076, 22.182695625551517)
(0.9249992370605469, 22.701607549911273)
(0.942981481552124, 20.884730187614174)
(0.932016134262085, 22.286058244574168)
(0.9029998779296875, 22.26282501243875)
(0.911978006362915, 22.564795522462212)
(0.9299993515014648, 22.577150732762384)
(0.9110209941864014, 22.522926698488416)
(0.9169952869415283, 22.604426634862605)
(0.910003662109375, 22.4256250038722)
(0.9060013294219971, 22.327197672945957)
(0.9669687747955322, 22.21096456282758)
(0.9049839973449707, 22.242491333385914)
(0.9110205173492432, 22.16292774257358)
(0.9299793243408203, 22.284463581111343)
(0.9489939212799072, 20.481853899967877)
(0.935002326965332, 22.585863976275938)
(0.9209940433502197, 22.349795310198168)
(0.917020320892334, 22.406866941242775)
(0.9120004177093506, 22.34918056152874)
(0.898019552230835, 22.140652890201768)
(0.9040193557739258, 22.34577656663694)
(0.9100117683410645, 22.47925166077571)
(0.9329795837402344, 21.001455723129688)
(0.9140000343322754, 22.430149363284585)
(0.9109992980957031, 22.30802427670811)
(0.8989822864532471, 22.4240003734101)
(0.912999153137207, 22.393866150159774)
(0.8999996185302734, 22.155178834228824)
(0.9119980335235596, 22.460794892446067)
(0.9099946022033691, 22.496214581136492)
(0.9140036106109619, 22.265312094339002)
(0.9089956283569336, 22.466632007809803)
(0.9099991321563721, 22.430062443946998)
(0.9049990177154541, 21.86544270820661)
(0.909998893737793, 22.342941523297025)
(0.9030005931854248, 22.23003651247563)
(0.9030001163482666, 22.257008748877812)
(0.9090001583099365, 22.27036054461563)
(0.9069905281066895, 22.392666723263336)
(0.9539902210235596, 20.688265897257242)
(0.9110219478607178, 22.315737938529995)
(0.914994478225708, 22.22055272561234)
(0.9069986343383789, 22.640731401578066)
(0.9089996814727783, 22.656994160405414)
(0.9089996814727783, 22.371727232059076)

Promedio de tiempos:
0.9191993474960327 segundos
919.1993474960327 milisegundos

Desviación estándar:
0.019376456874236624 segundos
19.376456874236624 milisegundos

Promedio valor función objetivo:
22.218821753323645
Desviación estándar valor función objetivo:
0.019376456874236624
