Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8210122585296631, 22.67052966085414)
(0.8450050354003906, 22.184938029855473)
(0.8299777507781982, 22.585628003667377)
(0.800015926361084, 22.59616422081521)
(0.8319995403289795, 22.779222134153137)
(0.80299973487854, 22.325572616491797)
(0.8140170574188232, 22.357441910399807)
(0.8379859924316406, 22.363396356654928)
(0.8030121326446533, 22.147306064770667)
(0.823002815246582, 22.6605410312436)
(0.8129849433898926, 22.210651091841658)
(0.7919938564300537, 22.387255821540432)
(0.8060154914855957, 22.822236250071896)
(0.8230171203613281, 22.691125003535884)
(0.8200030326843262, 21.95714835223346)
(0.8069989681243896, 22.014576074052663)
(0.8159992694854736, 22.371393960711274)
(0.8189864158630371, 22.63614004347763)
(0.8942239284515381, 22.43055397524015)
(0.8170125484466553, 22.7599885012593)
(0.8459954261779785, 20.549506373864006)
(0.8150088787078857, 22.586510593949267)
(0.8039817810058594, 22.13312336229769)
(0.8080275058746338, 22.271669977631337)
(0.8150131702423096, 22.29816439695425)
(0.8389997482299805, 20.674636956754917)
(0.8129992485046387, 22.377843683700846)
(0.8129992485046387, 22.14817232330186)
(0.8159995079040527, 22.35294530129032)
(0.8160147666931152, 22.294307866951826)
(0.8199994564056396, 21.96197126772058)
(0.8059968948364258, 21.914892603977588)
(0.8149998188018799, 22.605638491287294)
(0.8140246868133545, 22.075716596074944)
(0.840003252029419, 22.67384031648033)
(0.8099935054779053, 22.748101253506796)
(0.8070158958435059, 22.278496047904323)
(0.810999870300293, 22.131225444327004)
(0.8144142627716064, 22.708943757804278)
(0.8340039253234863, 22.300706202835716)
(0.821997880935669, 22.41254172542624)
(0.8370058536529541, 20.429164337106986)
(0.806995153427124, 22.217988037349976)
(0.8179993629455566, 22.370259544920412)
(0.8089990615844727, 22.356116245404074)
(0.80899977684021, 22.28620708038383)
(0.8159945011138916, 22.73605212828383)
(0.8350050449371338, 22.329604226398747)
(0.8109986782073975, 21.885867037318075)
(0.8330059051513672, 22.59356948020263)

Promedio de tiempos:
0.8193951177597046 segundos
819.3951177597046 milisegundos

Desviación estándar:
0.016117834754683463 segundos
16.11783475468346 milisegundos

Promedio valor función objetivo:
22.273111835285608
Desviación estándar valor función objetivo:
0.016117834754683463
