Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.9250028133392334, 22.04646472361263)
(1.937997817993164, 22.453046665327342)
(1.8420188426971436, 22.035339553497888)
(1.8929808139801025, 21.934186664180167)
(1.82401442527771, 22.256929887491715)
(1.8560032844543457, 22.14741728904681)
(1.8609938621520996, 22.759466349029015)
(1.846999168395996, 22.711349448199165)
(1.8480157852172852, 22.62908056837617)
(1.8969991207122803, 22.208978130045196)
(1.8099994659423828, 22.108738163272925)
(1.8189942836761475, 22.693436125616227)
(1.8739821910858154, 22.729329041315758)
(1.9530014991760254, 20.999145476151206)
(1.882012128829956, 22.7384425818814)
(1.897958517074585, 21.04778735570966)
(1.8860154151916504, 20.575802467835963)
(1.8060038089752197, 22.31859231879091)
(1.8049781322479248, 22.10837962620954)
(1.8830008506774902, 22.543242110345204)
(1.8270041942596436, 22.477151041858505)
(1.820000171661377, 22.506426946729277)
(1.8419766426086426, 22.49934438684149)
(1.857020378112793, 22.447806749548604)
(1.9070005416870117, 20.636396000134777)
(1.8340141773223877, 22.498436475878748)
(1.8380000591278076, 22.628835106450445)
(1.8670153617858887, 20.984196946660212)
(1.859999418258667, 22.226131062045447)
(1.8959782123565674, 20.769527629629398)
(1.8729979991912842, 22.460177579411056)
(1.9239983558654785, 20.78315370066572)
(1.859020471572876, 22.318063707713513)
(1.8749809265136719, 22.37315478349217)
(1.8160161972045898, 22.30276492432083)
(1.8439781665802002, 22.63588832332533)
(1.8569977283477783, 22.300719275603242)
(1.8920018672943115, 22.71881408190499)
(1.8389971256256104, 22.372192053358482)
(1.8569939136505127, 22.457193420747483)
(1.8150200843811035, 22.063886724267135)
(1.8859808444976807, 22.73452773386547)
(1.8569931983947754, 22.33852671510304)
(1.8599982261657715, 22.505585130252477)
(1.8220210075378418, 22.760504519291864)
(1.8500008583068848, 22.53879409266078)
(1.9129936695098877, 20.690449578098043)
(1.8539981842041016, 22.91492330074201)
(1.8250155448913574, 22.489732715770003)
(1.8509645462036133, 22.530287554381154)

Promedio de tiempos:
1.8612790060043336 segundos
1861.2790060043335 milisegundos

Desviación estándar:
0.034937348146137324 segundos
34.937348146137325 milisegundos

Promedio valor función objetivo:
22.180174936133735
Desviación estándar valor función objetivo:
0.034937348146137324
