Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(8.345795392990112, 22.602448553337577)
(8.339505434036255, 22.100508910832524)
(8.326589822769165, 22.497174774049025)
(8.343750476837158, 22.408729435477117)
(8.329270362854004, 22.6965747056134)
(8.344138622283936, 22.031329137853092)
(8.361040592193604, 22.57816969934602)
(8.328858613967896, 22.337706269886056)
(8.344501972198486, 22.406678274807994)
(8.329126834869385, 22.35314672955651)
(8.343750715255737, 22.157208023373755)
(8.360068798065186, 22.47754262239893)
(8.329669713973999, 22.36338825855068)
(8.352938175201416, 22.377146476735923)
(8.329291105270386, 22.442503710342713)
(8.391806840896606, 22.457389477275377)
(8.375794649124146, 22.573165897607566)
(8.35622525215149, 22.580815726780667)
(8.347902774810791, 22.545897482709695)
(8.344892263412476, 22.598105849399495)
(8.322815895080566, 22.35699836973973)
(8.328184604644775, 22.468411716185077)
(8.36487889289856, 22.468474841739912)
(8.094905853271484, 20.851905729408312)
(8.369482517242432, 22.5743034356878)
(8.385022163391113, 22.35847793420598)
(8.394750356674194, 22.31815062284817)
(8.331906080245972, 22.482326246539568)
(8.093749523162842, 20.466159005117934)
(8.340285778045654, 22.61715364766586)
(8.364377737045288, 22.715194259234497)
(8.3554208278656, 22.473787490884277)
(8.342697620391846, 22.629025141499838)
(8.344926834106445, 22.46188007181763)
(8.358217239379883, 22.600599799398257)
(8.361879587173462, 22.36905745171053)
(8.344034194946289, 22.164891525835994)
(8.356532573699951, 22.4710444900865)
(8.344903945922852, 22.3813313401618)
(8.327017784118652, 22.320643904078054)
(8.235110521316528, 21.901431428155064)
(8.374255657196045, 22.893318031930914)
(8.361529350280762, 22.450806742065982)
(8.329299688339233, 22.37497430731284)
(8.329278230667114, 22.935540687889972)
(8.33930230140686, 22.45851011900784)
(8.317009449005127, 22.131732858406355)
(8.292293787002563, 22.450370601421408)
(8.078128337860107, 20.5808823939631)
(8.365358591079712, 22.718267280005)

Promedio de tiempos:
8.329449486732482 segundos
8329.449486732483 milisegundos

Desviación estándar:
0.06563431981880748 segundos
65.63431981880748 milisegundos

Promedio valor función objetivo:
22.340625629798765
Desviación estándar valor función objetivo:
0.47330115468011164
