Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.501288175582886, 22.63341318361594)
(4.4687440395355225, 22.294334022950952)
(4.421870231628418, 22.06044922767185)
(4.469909906387329, 22.29809728896155)
(4.446068525314331, 22.50244168295008)
(4.476895332336426, 22.507604986502024)
(4.46356725692749, 21.843710867786235)
(4.483962297439575, 22.468520217920563)
(4.484767436981201, 22.796182296591752)
(4.468774080276489, 22.28067476555156)
(4.469911575317383, 22.363386324545477)
(4.4999988079071045, 22.599938797327884)
(4.512155294418335, 22.57599850017339)
(4.47317361831665, 22.826812748556296)
(4.468747138977051, 22.43546723184095)
(4.473301649093628, 22.140930556595375)
(4.468750238418579, 22.30233494128922)
(4.312499761581421, 21.03538289743108)
(4.468749761581421, 22.397699791757404)
(4.485538482666016, 22.622880664239645)
(4.469236135482788, 22.59636865012781)
(4.46830940246582, 22.74485208836185)
(4.47023606300354, 22.628613695765456)
(4.481886625289917, 22.804327978359726)
(4.4718828201293945, 22.10781384515653)
(4.453124046325684, 22.0504885297914)
(4.469912528991699, 22.4816201254431)
(4.468743801116943, 22.698865181016146)
(4.48554801940918, 22.714135568686356)
(4.469293594360352, 22.86583970394554)
(4.46875, 22.679129341365353)
(4.469904661178589, 22.800158819368036)
(4.471298933029175, 22.501600765502012)
(4.485604524612427, 22.28278690093755)
(4.484375715255737, 22.492722937870393)
(4.469921112060547, 22.499247215746216)
(4.468747615814209, 23.016387023264787)
(4.47543740272522, 22.349382498461242)
(4.468750715255737, 22.56604969116548)
(4.437499046325684, 22.231211887473318)
(4.478450059890747, 21.857122030176086)
(4.468749046325684, 22.560922185532334)
(4.485552072525024, 22.4936246184904)
(4.484375, 22.773751335412197)
(4.485523223876953, 22.42631895261422)
(4.493512868881226, 23.084068897391443)
(4.500027179718018, 22.348009197474013)
(4.499998569488525, 22.453307953307302)
(4.486963510513306, 22.577115424169566)
(4.499992609024048, 22.570632053357347)

Promedio de tiempos:
4.472205610275268 segundos
4472.205610275269 milisegundos

Desviación estándar:
0.02771423440700197 segundos
27.71423440700197 milisegundos

Promedio valor función objetivo:
22.46485472179985
Desviación estándar valor función objetivo:
0.330089570138018
