Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.015616416931152, 22.364081906576736)
(5.984375, 22.751577002072455)
(5.968750476837158, 22.562943983010193)
(6.062498331069946, 22.50514417749031)
(5.976932048797607, 22.366673380951084)
(5.95664644241333, 22.426570695296807)
(6.048027276992798, 22.55995629102351)
(5.984374046325684, 22.469779750920452)
(5.923057794570923, 22.21225655154201)
(6.001240968704224, 22.431827703150727)
(5.953126430511475, 22.344640747080387)
(5.784792184829712, 20.405825078198593)
(6.059089422225952, 22.73940616464552)
(5.98553991317749, 22.43431829042174)
(5.968746662139893, 22.481919397451)
(6.048015832901001, 22.604490350332856)
(5.96874737739563, 22.65282260080832)
(5.972581148147583, 22.140870958637382)
(6.0625011920928955, 22.61030643527191)
(5.9576263427734375, 22.463502017835275)
(5.953125, 22.76327433507049)
(5.829285383224487, 21.124973736004236)
(6.000000476837158, 22.309583155573772)
(5.999999284744263, 22.298976429739128)
(6.068031549453735, 22.573205245035773)
(5.964297771453857, 22.421572121143328)
(6.00052547454834, 22.62262466283007)
(6.063668966293335, 22.655176349674395)
(5.968750476837158, 22.59745220560272)
(5.751152276992798, 20.868395324985503)
(6.048078298568726, 22.40523525008165)
(5.972290754318237, 22.252758601124594)
(5.987910747528076, 22.34949096095709)
(6.046875, 22.686114248759793)
(5.9543232917785645, 22.182048211219886)
(5.79802393913269, 20.782464772247135)
(6.078125715255737, 22.47319610180788)
(5.968750953674316, 22.642904837512713)
(5.987928867340088, 22.348633014448435)
(6.059015989303589, 22.676730344497994)
(6.004180192947388, 22.339500761904755)
(6.001161813735962, 22.674036127060493)
(6.078125, 22.75306512173542)
(5.985532283782959, 22.32623040549688)
(5.9374988079071045, 22.42090835312471)
(6.048832654953003, 22.319469063518508)
(5.969315052032471, 22.53214346074225)
(5.969971179962158, 22.527831658465434)
(6.0624988079071045, 22.816671924645572)
(5.9687488079071045, 22.390734411572616)

Promedio de tiempos:
5.984166202545166 segundos
5984.166202545166 milisegundos

Desviación estándar:
0.07059808059208565 segundos
70.59808059208565 milisegundos

Promedio valor función objetivo:
22.35328629358601
Desviación estándar valor función objetivo:
0.49170803222189824
