Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.294437885284424, 20.720700201166018)
(2.3749990463256836, 22.371090083994787)
(2.390624523162842, 22.368974574820655)
(2.375000476837158, 22.277112643549234)
(2.375000476837158, 22.44010567523962)
(2.3749985694885254, 22.28927684644954)
(2.376146078109741, 22.448781589596656)
(2.359372854232788, 22.22274047576537)
(2.3749988079071045, 22.244024274886712)
(2.372563123703003, 22.519382692409568)
(2.2968742847442627, 20.811636336666496)
(2.378183364868164, 22.270233017180075)
(2.359372615814209, 22.394694564298984)
(2.3749964237213135, 22.39653362607399)
(2.296875, 20.906752757361723)
(2.3755738735198975, 22.2877909830902)
(2.3749992847442627, 22.34423440314946)
(2.391784191131592, 22.326079553828777)
(2.390625, 22.709528126672687)
(2.359374523162842, 21.982906618940774)
(2.359373092651367, 22.03117845712902)
(2.3917438983917236, 22.230902665141215)
(2.390624761581421, 21.831107292919704)
(2.376168727874756, 22.402097624308375)
(2.3749990463256836, 22.55862171709654)
(2.3912010192871094, 22.598969345774456)
(2.3593733310699463, 22.21072253450853)
(2.3125, 20.70514994090672)
(2.3750007152557373, 22.537781281720537)
(2.343749523162842, 22.45030504577342)
(2.368093967437744, 22.43733423987003)
(2.390625238418579, 22.51049801660759)
(2.383249044418335, 22.470688077510275)
(2.312500238418579, 20.76152226402461)
(2.3750011920928955, 22.303302928221424)
(2.374999761581421, 22.73254593930876)
(2.3605122566223145, 22.561348171064175)
(2.374995708465576, 22.172942985452192)
(2.375, 22.37173140142469)
(2.3749985694885254, 22.735946853867336)
(2.3745694160461426, 22.647103169275823)
(2.375000238418579, 22.731838290230847)
(2.3593740463256836, 22.557952569740266)
(2.343754529953003, 21.916727036985282)
(2.3906290531158447, 22.85131243197007)
(2.3891732692718506, 22.287932430937225)
(2.4062485694885254, 22.51789607427479)
(2.374999523162842, 21.979749326835123)
(2.375000238418579, 22.251989381132073)
(2.391772508621216, 22.465297531263815)

Promedio de tiempos:
2.3682406377792358 segundos
2368.240637779236 milisegundos

Desviación estándar:
0.02509675679437029 segundos
25.09675679437029 milisegundos

Promedio valor función objetivo:
22.223101481408325
Desviación estándar valor función objetivo:
0.5249555614001823
