Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(10.86359453201294, 22.325647159706012)
(10.703123807907104, 22.509583195995557)
(10.751165390014648, 22.677837798482347)
(10.87923002243042, 22.70217403909609)
(10.778940916061401, 22.78170823794035)
(10.782394886016846, 22.525817553229018)
(10.907456398010254, 22.370624856394123)
(10.75078535079956, 22.715760699884196)
(10.740756750106812, 22.299024524921347)
(10.860541820526123, 22.20612887312261)
(10.766799211502075, 22.478667079719436)
(10.668154001235962, 22.396717055407745)
(10.921874523162842, 22.714021077614955)
(10.719950675964355, 22.24679928972953)
(10.704280376434326, 22.005055691422342)
(10.880216360092163, 22.519993879547776)
(10.73091435432434, 22.803813641063794)
(10.750000715255737, 22.651545135848256)
(10.843749761581421, 22.401670361843873)
(10.765807628631592, 22.49698022512378)
(10.673954010009766, 22.323344753349726)
(10.891776084899902, 22.51499938999408)
(10.754722833633423, 22.118613232718364)
(10.73141360282898, 22.790450646125024)
(10.828123807907104, 22.273261963688366)
(10.719892501831055, 22.522887243818808)
(10.721505880355835, 22.584893904528)
(10.865061283111572, 22.404764495333797)
(10.735537767410278, 22.288847499089076)
(10.719918251037598, 22.235639837979726)
(10.875533103942871, 22.504732565439003)
(10.715815544128418, 22.434293387152156)
(10.766820192337036, 22.550384956843093)
(10.860526323318481, 22.186812849146698)
(10.684221982955933, 22.05347446498072)
(10.750738143920898, 22.847411175744078)
(10.860548496246338, 22.580091179331067)
(10.687505960464478, 22.622693728914026)
(10.751713275909424, 22.00908738037164)
(10.8611581325531, 22.543934409156382)
(10.766861915588379, 22.46207803335209)
(10.735524415969849, 22.74503400413421)
(10.881057262420654, 22.34844378709261)
(10.766297340393066, 22.397339413929906)
(10.719863891601562, 22.412092810836736)
(10.877326726913452, 22.668997376927695)
(10.721859455108643, 22.384273215556092)
(10.735603094100952, 22.736349332909437)
(10.81366491317749, 22.157388550452296)
(10.734371423721313, 22.071569674421514)

Promedio de tiempos:
10.779573101997375 segundos
10779.573101997375 milisegundos

Desviación estándar:
0.06985005021751378 segundos
69.85005021751378 milisegundos

Promedio valor función objetivo:
22.45207511278819
Desviación estándar valor función objetivo:
0.21837621744575178
