Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.9980199337005615, 20.591650210227563)
(4.849982261657715, 22.6534834420084)
(4.802015542984009, 22.59423953232428)
(4.746000051498413, 22.60013066716388)
(4.767977714538574, 22.621993694951254)
(4.847020387649536, 22.8260563995911)
(4.882981777191162, 22.223609334596723)
(4.861007452011108, 22.538692793037544)
(4.932970285415649, 22.51983312618259)
(4.775012254714966, 22.74202885104118)
(4.847003698348999, 22.694544589999808)
(4.7249977588653564, 22.374598590185254)
(4.74500036239624, 22.412636470250106)
(4.826980352401733, 22.369624187665735)
(4.9000160694122314, 20.98017229340591)
(4.721994400024414, 22.50110566347253)
(4.786978483200073, 22.443058962194467)
(4.796015977859497, 22.391330675152428)
(4.797003507614136, 22.64446088394473)
(4.9309656620025635, 22.694053557967358)
(4.719019889831543, 22.628496944554186)
(4.879022598266602, 20.62695621564777)
(4.77099609375, 22.483852903987124)
(5.166342496871948, 21.222863418650267)
(4.9055798053741455, 22.41443801948676)
(4.71999979019165, 22.212031080640735)
(4.74402117729187, 22.469059501977483)
(4.6670002937316895, 22.150442758472355)
(4.750999212265015, 22.298454340073537)
(4.725980758666992, 22.7122636355352)
(5.041011095046997, 22.414448655373928)
(4.873999357223511, 22.230879570266804)
(4.775004625320435, 22.540675109641114)
(4.811020612716675, 22.509906691451423)
(4.735999822616577, 22.88849388971427)
(4.725998401641846, 23.05626277875555)
(4.7429821491241455, 22.682385746287743)
(4.71999979019165, 22.756840086947637)
(4.734998941421509, 22.60587801105896)
(4.719999551773071, 22.374173055318604)
(4.707998991012573, 22.33484469116893)
(4.792981386184692, 22.775270548298003)
(4.789996147155762, 22.559661433767566)
(4.726988077163696, 22.318646856280957)
(4.894981861114502, 22.33410184229956)
(4.791011571884155, 22.214061382820148)
(4.744999885559082, 22.78713421776)
(4.726004123687744, 22.52475728746902)
(4.744998931884766, 22.556347856553494)
(4.724999666213989, 22.376858941958297)

Promedio de tiempos:
4.802297620773316 segundos
4802.297620773315 milisegundos

Desviación estándar:
0.09486750998116371 segundos
94.8675099811637 milisegundos

Promedio valor función objetivo:
22.389555827951604
Desviación estándar valor función objetivo:
0.09486750998116371
