Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1630032062530518, 22.47628525925578)
(1.163994312286377, 22.088930670453998)
(1.1709983348846436, 22.65359464224258)
(1.1970021724700928, 22.342076352909828)
(1.1789984703063965, 22.63142559241073)
(1.2049906253814697, 22.385863360557522)
(1.1999938488006592, 22.373341370154552)
(1.2289984226226807, 22.614100197817994)
(1.1470122337341309, 22.853603581160623)
(1.150001049041748, 22.205230760670474)
(1.1419942378997803, 22.366007024795373)
(1.142014980316162, 22.452248426411963)
(1.150000810623169, 22.591018723262245)
(1.1369948387145996, 22.27277615362146)
(1.2020020484924316, 22.418749459263527)
(1.1720154285430908, 22.346628964832227)
(1.1640007495880127, 22.329691895318604)
(1.1709764003753662, 22.214744380462392)
(1.16001558303833, 22.27392121938194)
(1.1529760360717773, 21.954398149764916)
(1.1530210971832275, 22.368989938625056)
(1.1679773330688477, 22.590406629248022)
(1.1759989261627197, 22.26359253180564)
(1.1689980030059814, 22.654316751054672)
(1.208998680114746, 21.058777545962975)
(1.189004898071289, 22.707281646482777)
(1.1639816761016846, 22.150220682219015)
(1.1420316696166992, 22.139778510883936)
(1.144016981124878, 22.542197279447652)
(1.156977891921997, 22.63367254171805)
(1.1620166301727295, 22.53001859820857)
(1.1639635562896729, 22.612346064785733)
(1.1780154705047607, 22.494672910522016)
(1.237982988357544, 20.594837779259066)
(1.1520206928253174, 22.582674403093055)
(1.17097806930542, 22.536885262409125)
(1.1670207977294922, 22.389690131338522)
(1.1499993801116943, 22.232728963159015)
(1.2119951248168945, 20.600382009477453)
(1.1570115089416504, 22.55783395664509)
(1.1999993324279785, 22.070232971497926)
(1.1989953517913818, 22.898643492315717)
(1.2020349502563477, 22.059162649586508)
(1.1830334663391113, 22.303831741749416)
(1.225982904434204, 22.412709651345377)
(1.1889967918395996, 22.56542488173829)
(1.165020227432251, 22.459063154731762)
(1.18398118019104, 22.379363728668157)
(1.1739940643310547, 22.870579383018065)
(1.1590163707733154, 22.240448197819923)

Promedio de tiempos:
1.17402099609375 segundos
1174.02099609375 milisegundos

Desviación estándar:
0.02418554730078025 segundos
24.18554730078025 milisegundos

Promedio valor función objetivo:
22.326908003471303
Desviación estándar valor función objetivo:
0.02418554730078025
