Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.9559953212738037, 22.62038738828212)
(2.9280002117156982, 22.43365895031678)
(2.8120057582855225, 22.46338754534252)
(2.8619937896728516, 22.43987552731287)
(2.857999324798584, 22.487712074572073)
(2.8699941635131836, 21.866831064569755)
(2.8520164489746094, 22.29344589673155)
(2.9000043869018555, 22.320553907712675)
(2.8320181369781494, 22.750432462072897)
(2.9679958820343018, 22.233604437742265)
(2.9150052070617676, 22.467266255801885)
(2.964977979660034, 22.119526591367883)
(3.085998058319092, 22.52702925357792)
(2.941013813018799, 22.470447807647172)
(2.826000690460205, 22.584758063809122)
(2.835007429122925, 22.65178416970481)
(2.9389822483062744, 22.551200864874993)
(2.8110158443450928, 22.213320919476534)
(2.8859963417053223, 22.515183147961487)
(2.9539999961853027, 22.378822581233628)
(2.9260168075561523, 22.45593828874766)
(2.859912872314453, 22.674655109367368)
(2.9120030403137207, 22.36274592200182)
(2.905993700027466, 22.665495824289856)
(2.915015697479248, 22.882320313028142)
(2.8649818897247314, 22.34589926755775)
(2.8589985370635986, 22.441441183331516)
(2.869020938873291, 22.67816784394704)
(2.8329970836639404, 22.245922755585998)
(2.9179954528808594, 22.834258415696723)
(2.877971649169922, 22.674328076818743)
(2.8900203704833984, 22.530934644850653)
(2.80899977684021, 22.216466063949046)
(2.8419761657714844, 22.17297851624939)
(2.874998092651367, 22.369034179960344)
(3.102001905441284, 20.658360795810694)
(2.9169976711273193, 22.349982740110278)
(2.806016206741333, 22.17846614166817)
(2.8089840412139893, 22.101449868447062)
(2.8409621715545654, 22.071487154636216)
(2.8370161056518555, 22.593303329661058)
(2.8709778785705566, 22.778939623747608)
(2.92202091217041, 22.272101169651425)
(2.8949778079986572, 22.825928392769466)
(2.8720197677612305, 22.518249924606906)
(2.9659998416900635, 20.467360852261496)
(2.788999557495117, 21.860450837979094)
(2.9220058917999268, 22.683427221278983)
(3.1279797554016113, 20.99965669485538)
(2.9079952239990234, 22.2592463379744)

Promedio de tiempos:
2.894757556915283 segundos
2894.757556915283 milisegundos

Desviación estándar:
0.07073115815467543 segundos
70.73115815467543 milisegundos

Promedio valor función objetivo:
22.33116452801902
Desviación estándar valor función objetivo:
0.07073115815467543
