Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.174016237258911, 22.29364438176877)
(4.211003303527832, 22.5681647950743)
(4.00797700881958, 22.364637099094683)
(3.9820187091827393, 22.60891496649886)
(3.93500018119812, 22.42838306462736)
(3.983999013900757, 22.7397750720233)
(4.126981496810913, 22.345502071443644)
(3.972015857696533, 22.05631725368437)
(4.007994651794434, 22.679786803291393)
(4.169964075088501, 22.586120825124606)
(3.981994867324829, 22.351944021584796)
(4.037021160125732, 22.323397627163114)
(4.029583930969238, 22.37819574793647)
(4.02100133895874, 22.488390315547637)
(3.980003595352173, 22.127984683188373)
(4.164999961853027, 22.795008248126088)
(3.985980272293091, 22.393313422374376)
(4.045128345489502, 22.491475968738282)
(3.97601580619812, 22.198812368335457)
(3.948000431060791, 22.465940853802767)
(4.007988691329956, 22.684919743817847)
(4.045995235443115, 22.86136099539814)
(3.9760024547576904, 22.581397963352668)
(3.999995231628418, 22.14542779483375)
(4.172999143600464, 22.047269690029474)
(3.9650003910064697, 22.442600191245905)
(3.9899768829345703, 22.45132233567893)
(4.026017665863037, 22.52835323600079)
(4.116974353790283, 22.506321349248395)
(4.133018255233765, 22.30660496847177)
(4.116575241088867, 22.678189465151426)
(4.030987024307251, 22.820727596705165)
(3.994999647140503, 22.725774186942672)
(4.173998117446899, 22.32602722265485)
(4.000999689102173, 22.010362797141994)
(4.086995363235474, 22.371317220223464)
(4.027980804443359, 22.542287737307166)
(4.007988452911377, 22.656548633721005)
(4.045020341873169, 22.462911912320223)
(3.9646596908569336, 22.57094517654632)
(3.918998956680298, 22.266480357381823)
(4.012977123260498, 22.445316899562684)
(4.014020204544067, 22.426010136112897)
(3.98899507522583, 22.37842918013863)
(4.020998001098633, 22.276097551909604)
(4.014995813369751, 23.056588690744697)
(3.965998411178589, 21.829524555087)
(4.012018203735352, 22.371578838906814)
(4.0340001583099365, 22.295389307615718)
(3.9460031986236572, 22.80104992586303)

Promedio de tiempos:
4.031077561378479 segundos
4031.0775613784785 milisegundos

Desviación estándar:
0.07058031205489383 segundos
70.58031205489384 milisegundos

Promedio valor función objetivo:
22.451056904990875
Desviación estándar valor función objetivo:
0.07058031205489383
