Comparar modelos con parametros encontrados		
Iteración: 0		
21.98782459	13	668.58
21.9035768	13	3.16
Iteración: 85		
22.52191388	13	7.3
22.18265542	13	3.18
Iteración: 86		
20.59547548	12	6.09
20.43984107	12	3.11
Iteración: 87		
22.36029469	13	8.94
22.0122041	13	3.57
Iteración: 88		
22.18522194	13	2.43
22.08577094	13	3.22
Iteración: 89		
20.74892673	12	4.83
20.64296758	12	3.03
Iteración: 90		
22.36484096	13	4.15
22.10226446	13	3.11
Iteración: 91		
20.77888636	12	12.77
20.69835637	12	3.08
Iteración: 92		
22.05857115	13	4.99
21.92180796	13	3.15
Iteración: 93		
22.27100723	13	3.15
21.95206213	13	4.27
Iteración: 94		
22.07229986	13	3.13
21.92745175	13	3.27
Iteración: 95		
22.02609098	13	13.5
21.76302606	13	3.16
Iteración: 96		
20.74801707	12	3.39
20.57332785	12	3
Iteración: 97		
22.37480671	13	2.52
22.24804196	13	3.14
Iteración: 98		
22.27386292	13	2.79
22.13569808	13	3.14
Iteración: 99		
22.43032261	13	2.55
22.28114805	13	3.21
