Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.2500042915344238, 22.38880128741418)
(1.1874966621398926, 22.331332438242775)
(0.906259298324585, 22.04020685465244)
(0.9374871253967285, 21.938094503786132)
(0.8920183181762695, 22.32845564833449)
(1.359365463256836, 21.951440037973697)
(1.5468761920928955, 22.53852495492515)
(1.0781278610229492, 20.681400387710106)
(1.156247854232788, 22.287483091223734)
(1.5312609672546387, 20.940014837221156)
(1.2031118869781494, 22.676329675329654)
(0.9531223773956299, 22.54196665790747)
(1.5481724739074707, 22.54689006461385)
(1.1562459468841553, 22.37383566937488)
(1.3437540531158447, 22.55121488614492)
(1.187497615814209, 20.76181319009826)
(1.0312509536743164, 22.125781522002125)
(1.2187795639038086, 22.27276326033754)
(1.0937447547912598, 22.06623260782844)
(0.9999830722808838, 20.88517013780379)
(1.2187788486480713, 22.235270772295195)
(2.0781171321868896, 22.596945375159073)
(1.5468699932098389, 22.07436003139163)
(1.0794012546539307, 22.89353570701547)
(1.3921935558319092, 22.416433376032398)
(1.3117892742156982, 22.333906665753933)
(0.8906223773956299, 22.720431358592823)
(1.3281278610229492, 22.292987035636806)
(1.7187550067901611, 22.61736873570576)
(1.1249938011169434, 22.487789537787094)
(1.015641212463379, 22.42372312166899)
(1.0312354564666748, 22.440108057500748)
(1.6265232563018799, 22.22747558653306)
(1.3593745231628418, 22.612896130325446)
(0.8593697547912598, 21.9820358105816)
(1.3281333446502686, 22.16795454606755)
(1.4687411785125732, 22.28098876305827)
(0.9375035762786865, 22.150210301441426)
(1.0625004768371582, 22.158517358769405)
(1.1875050067901611, 22.05065597433635)
(1.2356293201446533, 22.087486925014133)
(1.0000030994415283, 22.14931898046726)
(1.0468695163726807, 22.49310609795543)
(1.781257152557373, 22.157758389888865)
(2.9375, 22.707427823239932)
(1.5468785762786865, 22.07711863734273)
(1.0325205326080322, 22.362155836756987)
(1.2812402248382568, 22.416738954890025)
(1.4218871593475342, 22.311444965770228)
(1.499995470046997, 22.135719468588064)

Promedio de tiempos:
1.2786152935028077 segundos
1278.6152935028076 milisegundos

Desviación estándar:
0.3499049519842961 segundos
349.90495198429613 milisegundos

Promedio valor función objetivo:
22.205792440769837
Desviación estándar valor función objetivo:
0.3499049519842961
