Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1875, 22.15917568265616)
(0.9531278610229492, 20.433622783897007)
(1.2144312858581543, 22.309029547807008)
(0.859381914138794, 22.477488205675094)
(1.1093618869781494, 22.26712597881249)
(1.0000033378601074, 20.678068751834935)
(1.3437471389770508, 22.085432036503807)
(0.8437502384185791, 22.343011418921314)
(0.8750119209289551, 22.062331098630757)
(0.9374885559082031, 22.265585738314332)
(0.937511682510376, 22.297424236721078)
(0.7968668937683105, 22.418596849062425)
(0.7968752384185791, 22.319722285567437)
(0.9062590599060059, 22.38185389673291)
(1.109389066696167, 22.635497619790122)
(0.9999833106994629, 22.65921159176273)
(0.9843771457672119, 22.026984554134543)
(1.3750195503234863, 22.641984886319005)
(1.2812385559082031, 21.870251496275166)
(1.234368085861206, 22.502153595839324)
(0.7656383514404297, 22.46971438905279)
(0.9531168937683105, 22.34350055470011)
(1.4680418968200684, 22.27465360720688)
(0.7031259536743164, 22.03202887991935)
(1.1875026226043701, 22.337069045625032)
(0.7968759536743164, 22.44235117387928)
(1.1093664169311523, 22.21162108867181)
(0.8281371593475342, 22.364282046735326)
(0.9999904632568359, 21.941683533805552)
(1.000000238418579, 22.190280000045966)
(1.093740701675415, 22.430500234124693)
(0.8281238079071045, 22.48850482273999)
(0.9375061988830566, 22.413710458135665)
(1.0468671321868896, 22.549221076294188)
(0.9843804836273193, 22.41245008663075)
(1.0781164169311523, 22.291657114444245)
(1.109389066696167, 21.985710568809452)
(0.9387545585632324, 22.40234281421527)
(1.0625121593475342, 22.042089661784782)
(0.9687511920928955, 22.409257402400403)
(0.9687473773956299, 22.13476746308305)
(0.96875, 22.59036878673491)
(1.1093745231628418, 22.35928384543792)
(0.9531280994415283, 22.210559855620073)
(1.1249988079071045, 21.924115361973065)
(0.9218723773956299, 22.46689202760175)
(1.0937485694885254, 22.431166905771246)
(0.9999980926513672, 22.191259539279)
(1.1875033378601074, 22.296356584383897)
(0.9374988079071045, 22.46146458202837)

Promedio de tiempos:
1.0174250078201295 segundos
1017.4250078201295 milisegundos

Desviación estándar:
0.16021158650308698 segundos
160.21158650308698 milisegundos

Promedio valor función objetivo:
22.23866831532785
Desviación estándar valor función objetivo:
0.16021158650308698
