Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.5625014305114746, 21.71354256866472)
(0.3124964237213135, 22.142264188212735)
(0.4218733310699463, 22.464627947800686)
(0.4531269073486328, 22.626935555255482)
(0.5156190395355225, 21.741310489152404)
(0.41742444038391113, 22.494820772860763)
(0.37499237060546875, 22.649629712365144)
(0.39063262939453125, 22.553630608593338)
(1.0781290531158447, 22.153789192322744)
(0.3749978542327881, 22.67353719492793)
(0.3437478542327881, 22.305516813894045)
(0.5156242847442627, 22.489751526151117)
(0.3906288146972656, 22.4716877367221)
(0.6251335144042969, 22.085795560502053)
(0.4427070617675781, 22.05612764231479)
(0.5781228542327881, 22.372369111470118)
(0.375, 21.790674383578313)
(0.4843761920928955, 22.473688242577975)
(0.3749980926513672, 22.349867636211943)
(0.35938453674316406, 22.540137530463173)
(0.5156216621398926, 22.145968408730912)
(0.5781192779541016, 22.196077431334512)
(0.5624990463256836, 22.69540739447008)
(0.5312504768371582, 22.497718306380563)
(0.4843754768371582, 22.52762208837606)
(0.4062516689300537, 22.178791328371847)
(0.29687047004699707, 20.987769997106593)
(0.3437473773956299, 22.042215032204005)
(0.3437533378601074, 20.466934929308053)
(0.4374985694885254, 22.257344464877622)
(0.4218742847442627, 20.474145808518237)
(0.5156247615814209, 22.358115727319312)
(0.4062466621398926, 22.23043373167828)
(0.4218716621398926, 22.49740198207304)
(0.3906259536743164, 22.71317522124027)
(0.4062669277191162, 22.313785553139187)
(0.5325288772583008, 22.419809063272616)
(0.3906285762786865, 21.73959940195272)
(0.42187070846557617, 22.104978750943065)
(0.3593766689300537, 22.565179604853782)
(0.35937952995300293, 20.810421985992743)
(0.5000016689300537, 22.186456760521743)
(0.5000009536743164, 22.22378238763528)
(0.3750030994415283, 21.9300690835901)
(0.37499427795410156, 22.283359172127977)
(0.39061856269836426, 22.380791364244917)
(0.35938143730163574, 22.229283084409577)
(0.4843716621398926, 22.149750341362083)
(0.5625057220458984, 22.137191614787813)
(0.7499980926513672, 22.378820192771666)

Promedio de tiempos:
0.45629348278045656 segundos
456.29348278045654 milisegundos

Desviación estándar:
0.1260043015650755 segundos
126.0043015650755 milisegundos

Promedio valor función objetivo:
22.165442092552727
Desviación estándar valor función objetivo:
0.1260043015650755
