Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.7187652587890625, 22.061197005692517)
(1.0624961853027344, 22.20119489194336)
(1.4843742847442627, 22.187257145329838)
(1.4700627326965332, 22.19177409983958)
(1.499985694885254, 22.312498167634676)
(1.8281264305114746, 21.908167825167325)
(1.1093723773956299, 22.347753700589557)
(1.1406230926513672, 22.07982090205731)
(1.1406240463256836, 22.148814555924663)
(1.0156245231628418, 22.48263531866752)
(0.9843771457672119, 20.832870007419896)
(1.6406214237213135, 22.274684237580512)
(1.1093802452087402, 22.354629051372402)
(1.5156331062316895, 22.320027531383495)
(1.0624918937683105, 20.49579701729819)
(1.1263511180877686, 22.452776664630896)
(1.7500016689300537, 22.44471391443645)
(1.1562440395355225, 22.558033120824547)
(1.4843840599060059, 22.48412433634555)
(1.1562378406524658, 22.38276381252999)
(1.406250238418579, 22.38633292896412)
(1.015627145767212, 22.13362945247256)
(1.6718790531158447, 22.309627567423124)
(1.156252145767212, 22.285889016047836)
(1.9687564373016357, 22.02581508053683)
(1.9857330322265625, 22.539834992469792)
(1.4374961853027344, 22.015073832887275)
(1.4062507152557373, 20.763760438929157)
(1.0156221389770508, 22.658958531478078)
(1.21875, 22.546358037095732)
(1.1249988079071045, 22.504972901583994)
(1.171891689300537, 22.467765480025395)
(1.4218676090240479, 21.99321653403535)
(1.1093800067901611, 22.11190390817)
(1.1093671321868896, 22.480722803834485)
(1.251051425933838, 21.959183391757296)
(1.3125076293945312, 22.493658366366105)
(1.6871795654296875, 22.174751424597858)
(1.812507152557373, 20.670607622022178)
(1.1406238079071045, 22.835522386113013)
(1.2500016689300537, 22.229710431070043)
(1.2499973773956299, 22.17597730365505)
(1.125016450881958, 22.720530768347153)
(1.2187352180480957, 22.22306007556624)
(1.0937564373016357, 22.304246094311765)
(1.9387516975402832, 22.286802405683574)
(1.0937504768371582, 22.656046664925256)
(1.4374887943267822, 22.509738265485982)
(0.9374978542327881, 22.95616479806494)
(1.5000014305114746, 20.718489713311957)

Promedio de tiempos:
1.3344953298568725 segundos
1334.4953298568726 milisegundos

Desviación estándar:
0.28184869104568394 segundos
281.84869104568395 milisegundos

Promedio valor función objetivo:
22.17319769047801
Desviación estándar valor función objetivo:
0.28184869104568394
