Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9843626022338867, 22.50337504050703)
(0.9843742847442627, 22.801074483300276)
(0.7330808639526367, 22.276852204307804)
(0.9997773170471191, 22.18142535767725)
(0.9687426090240479, 22.5509676583572)
(0.8437392711639404, 22.243886270404012)
(0.7813682556152344, 21.139734857298485)
(1.078136920928955, 22.583942822575942)
(0.7500896453857422, 22.401142403196733)
(0.6405456066131592, 22.26806400812005)
(0.8907744884490967, 22.12243453823821)
(0.5621833801269531, 22.19772858117881)
(0.7178502082824707, 22.323920577360283)
(1.1375102996826172, 22.309746765959524)
(0.8781375885009766, 22.18190525291294)
(1.0000081062316895, 22.30598055449881)
(0.656240701675415, 22.33363300473049)
(0.8837852478027344, 22.361995324563633)
(0.775949239730835, 21.884663434738332)
(0.7968704700469971, 22.42653968664011)
(0.5937495231628418, 22.471743564551435)
(0.7343761920928955, 21.908173645476754)
(1.0312507152557373, 22.40009049548857)
(0.8750030994415283, 22.32735109405843)
(0.8593735694885254, 22.25600744125083)
(0.7187530994415283, 22.55547474804893)
(0.890622615814209, 22.41280284265412)
(1.140627384185791, 22.53649766694252)
(0.6406285762786865, 22.241307160776607)
(0.6250004768371582, 22.055718491776926)
(1.1575701236724854, 21.89951398801762)
(0.8749933242797852, 22.473201550538633)
(1.0937604904174805, 22.51162412817289)
(1.0156223773956299, 21.87634211180105)
(0.8437464237213135, 22.229430713308062)
(0.7656233310699463, 22.459148817426318)
(0.7968740463256836, 21.98178427850617)
(0.7343959808349609, 22.560939777988924)
(1.0468482971191406, 22.173084779079876)
(0.6406311988830566, 22.320695991922857)
(0.671875, 22.7581095621888)
(0.8593699932098389, 22.301406428824247)
(0.8293750286102295, 22.3263350861708)
(1.0937631130218506, 22.30765197388597)
(0.7968618869781494, 22.260752745345457)
(0.6562550067901611, 22.497087241319804)
(0.874990701675415, 22.02789557244661)
(0.6562492847442627, 22.341876632954463)
(0.5937621593475342, 22.003036726024888)
(0.6874938011169434, 20.466866069942)

Promedio de tiempos:
0.8372594785690307 segundos
837.2594785690308 milisegundos

Desviación estándar:
0.16151862564466343 segundos
161.51862564466344 milisegundos

Promedio valor función objetivo:
22.24681928306913
Desviación estándar valor función objetivo:
0.16151862564466343
