Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.0937440395355225, 22.49669033507201)
(0.7669174671173096, 22.197804519398208)
(1.1093730926513672, 22.82490024250712)
(1.296872615814209, 21.809507207274095)
(1.3281233310699463, 22.158896167707304)
(1.1718792915344238, 22.3544829610327)
(1.7343785762786865, 22.84877258976519)
(0.8437485694885254, 21.954858818789077)
(1.2968740463256836, 20.329637208744263)
(1.156252384185791, 22.631250841533642)
(1.250000238418579, 22.16871953551872)
(1.3750107288360596, 22.45651350651434)
(1.296889305114746, 22.348764839508966)
(0.8281326293945312, 20.993641069439125)
(1.078127384185791, 22.457022927663026)
(1.4687433242797852, 22.086901212640328)
(1.140641212463379, 22.742946877007167)
(1.3906080722808838, 22.379706990164987)
(1.1406307220458984, 22.591189761888693)
(1.6874945163726807, 22.064800615444955)
(1.093754529953003, 22.288873954969397)
(0.7812578678131104, 22.34984893948076)
(1.1262495517730713, 22.49140921272786)
(1.0781190395355225, 22.351789848855727)
(1.0468764305114746, 22.615858777743924)
(1.1406362056732178, 21.939800952226193)
(1.1934821605682373, 22.247360453880717)
(1.093747615814209, 21.97205978243916)
(1.2656190395355225, 22.26441512570898)
(1.2968785762786865, 22.0882368822248)
(1.078122854232788, 22.025509578322925)
(1.2812488079071045, 22.242118934816027)
(1.562502145767212, 22.55882162842058)
(1.5937459468841553, 22.353688257638733)
(1.0793650150299072, 22.365433393552973)
(1.2187659740447998, 22.460050415977854)
(1.0468595027923584, 22.58318004052898)
(1.2500169277191162, 22.401262185196344)
(1.859358310699463, 22.400384659331458)
(1.2343807220458984, 22.253887077607395)
(1.0624957084655762, 20.142709059969075)
(1.468740701675415, 22.480060751215902)
(1.2825007438659668, 22.91543051093184)
(1.4843697547912598, 22.53948946355342)
(0.8750019073486328, 22.181801403967523)
(1.046872854232788, 22.2600249304945)
(1.1250064373016357, 22.391548633855724)
(1.281235694885254, 22.247544212859246)
(1.078124761581421, 22.56108240359141)
(0.8124973773956299, 22.084442633246617)

Promedio de tiempos:
1.2058454942703247 segundos
1205.8454942703247 milisegundos

Desviación estándar:
0.23380980365055817 segundos
233.80980365055817 milisegundos

Promedio valor función objetivo:
22.239102646659003
Desviación estándar valor función objetivo:
0.23380980365055817
