Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1406269073486328, 22.05703645660777)
(0.8750112056732178, 22.40476653853835)
(0.8593900203704834, 22.275808755988866)
(0.7500481605529785, 22.638541516325386)
(0.7343215942382812, 22.28665636242391)
(0.7499921321868896, 22.192931804549094)
(1.26560640335083, 22.59378536129664)
(1.0625057220458984, 22.31253709883107)
(0.9531586170196533, 22.029815567358362)
(0.9218387603759766, 21.950511919972207)
(1.2429089546203613, 22.666833072373592)
(1.062500238418579, 22.486241817674337)
(0.9531397819519043, 22.37010042185797)
(0.8364250659942627, 22.70916667709465)
(0.7187509536743164, 22.262296531716036)
(0.8906199932098389, 22.33806848269258)
(0.796879768371582, 22.23610888547637)
(0.890629768371582, 22.447230933450662)
(0.7187385559082031, 22.425415920886742)
(0.8125004768371582, 21.992366835688323)
(1.0468709468841553, 22.322072310905945)
(0.9218754768371582, 22.015724594645487)
(1.109379529953003, 20.70434758928872)
(0.73435378074646, 22.430301703499644)
(0.812495231628418, 22.18247553220004)
(0.9231364727020264, 22.229746350066215)
(0.8593759536743164, 22.391190717601457)
(0.8749990463256836, 22.488229618830506)
(0.8593688011169434, 21.867105326392043)
(0.8437554836273193, 22.24710936690454)
(1.0468719005584717, 22.546420380009508)
(0.921877384185791, 22.198745212509078)
(0.8281214237213135, 20.79994856331511)
(0.9062519073486328, 22.241286701180865)
(0.8125073909759521, 21.954632603347044)
(0.8749897480010986, 20.880158085293708)
(0.6575307846069336, 22.229741015557277)
(0.6718759536743164, 21.92919656595016)
(0.8906290531158447, 22.136135534368297)
(0.7812519073486328, 22.10030596731064)
(0.7499942779541016, 22.217343745339548)
(0.671886682510376, 21.82673945703841)
(0.937502384185791, 22.427886033934325)
(0.9218685626983643, 22.552124865140122)
(0.981529712677002, 22.1311048245327)
(1.3750042915344238, 22.096581372051357)
(0.9999978542327881, 22.008215715117817)
(1.2844972610473633, 22.24493461921024)
(0.781252384185791, 22.407312602786206)
(1.0312540531158447, 22.33184553755476)

Promedio de tiempos:
0.9069579744338989 segundos
906.9579744338989 milisegundos

Desviación estándar:
0.16097410838039625 segundos
160.97410838039625 milisegundos

Promedio valor función objetivo:
22.176303669453695
Desviación estándar valor función objetivo:
0.16097410838039625
