Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7499945163726807, 22.750903200666528)
(0.7595944404602051, 22.293093675445018)
(0.7500021457672119, 22.493269191167336)
(0.7500181198120117, 22.248320519068614)
(0.7351396083831787, 22.3317997440853)
(0.7500026226043701, 22.316005447748392)
(0.7500061988830566, 22.439156345886587)
(0.7499921321868896, 22.4230837292578)
(0.7499971389770508, 22.334835154013668)
(0.7343811988830566, 22.471664722240934)
(0.7343728542327881, 22.552447505972594)
(0.7514221668243408, 22.393839857155367)
(0.7343771457672119, 22.281477898489996)
(0.7812483310699463, 22.422722421601957)
(0.7355976104736328, 21.898941490981123)
(0.7343745231628418, 22.55312957295101)
(0.7343857288360596, 22.34843845568547)
(0.7343790531158447, 22.59421363949182)
(0.7343688011169434, 22.255783365765076)
(0.7343804836273193, 22.659301392066688)
(0.734372615814209, 22.091793300156812)
(0.7343778610229492, 22.60442175046774)
(0.7349183559417725, 22.226605699078252)
(0.7343735694885254, 22.17811659497193)
(0.7343847751617432, 22.21426116969696)
(0.7343733310699463, 22.003857499947383)
(0.7343733310699463, 22.081276152259)
(0.7812654972076416, 22.423497900627513)
(0.7968642711639404, 20.74974134669229)
(0.750004768371582, 22.679852491692333)
(0.7343790531158447, 22.55994485831428)
(0.7342562675476074, 21.79347380065228)
(0.7656395435333252, 22.43719353770646)
(0.7343568801879883, 21.87298075085068)
(0.7355911731719971, 22.355729478313524)
(0.7343823909759521, 22.057758835144238)
(0.734372615814209, 22.86107764845102)
(0.7500064373016357, 22.266122749883465)
(0.7499918937683105, 22.378219993294948)
(0.7343807220458984, 22.926909752640466)
(0.7343733310699463, 22.633912887277624)
(0.7343740463256836, 22.462412394320875)
(0.7343780994415283, 22.144789170751274)
(0.7343785762786865, 22.349169413030033)
(0.7496242523193359, 21.860009359778374)
(0.7343792915344238, 22.319476640618927)
(0.7343933582305908, 22.494368778215794)
(0.749974250793457, 22.403880444506633)
(0.7512996196746826, 20.65328415909716)
(0.7343738079071045, 22.19581199911441)

Promedio de tiempos:
0.7431249761581421 segundos
743.1249761581421 milisegundos

Desviación estándar:
0.013845450256756575 segundos
13.845450256756575 milisegundos

Promedio valor función objetivo:
22.286847557745876
Desviación estándar valor función objetivo:
0.013845450256756575
