Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.9062325954437256, 22.184170815204755)
(3.9074251651763916, 22.344871258636484)
(3.906257390975952, 22.58575841309866)
(3.890630006790161, 22.778225434410718)
(3.8918797969818115, 22.367327312185843)
(3.937502145767212, 22.471655530846412)
(3.874997854232788, 22.492778682559514)
(4.000006675720215, 20.69261573001883)
(3.9074363708496094, 22.65136069579434)
(3.9062626361846924, 22.82583592480113)
(3.938030481338501, 22.44027094289062)
(3.9374961853027344, 22.383465794817987)
(3.8593790531158447, 21.927698532062536)
(3.87624454498291, 22.92655020544895)
(4.031257390975952, 21.035196226182123)
(3.906254291534424, 22.640025307942572)
(3.8749969005584717, 22.46955487068288)
(3.923086166381836, 22.808923134431254)
(3.8437514305114746, 22.152931603717853)
(3.876110792160034, 22.34523069516067)
(3.9062607288360596, 22.391776351767856)
(3.90624737739563, 22.72813637492021)
(3.907492160797119, 22.384136882725215)
(3.9218788146972656, 22.602116061084757)
(3.8906404972076416, 22.3450479211348)
(3.99998140335083, 20.784450463415876)
(3.907475709915161, 22.452689186036466)
(3.9062891006469727, 22.20230495194938)
(3.8912460803985596, 22.713403184631122)
(3.9375107288360596, 22.39675107382041)
(3.8906335830688477, 22.643263333614254)
(3.8918306827545166, 22.46919028590303)
(3.921877145767212, 22.46222529599643)
(3.891838550567627, 22.182079658324216)
(3.906252145767212, 22.406948146124332)
(3.9531242847442627, 22.553831602146857)
(3.892134666442871, 22.60889588452094)
(3.889843463897705, 22.31767569232486)
(3.9218742847442627, 22.369858485923093)
(3.859379768371582, 22.706143165449813)
(3.970005989074707, 20.84480075438655)
(3.9218764305114746, 22.529517265189355)
(3.875418186187744, 22.70307139318827)
(3.874995708465576, 22.191453326991898)
(3.9218766689300537, 22.29734470109637)
(3.9218766689300537, 22.581622588149955)
(3.906729221343994, 22.464018264583093)
(3.9218900203704834, 22.70868341974669)
(3.8906257152557373, 22.507346000508)
(3.9699878692626953, 20.58969863490593)

Promedio de tiempos:
3.911286630630493 segundos
3911.286630630493 milisegundos

Desviación estándar:
0.03591074288976206 segundos
35.910742889762055 milisegundos

Promedio valor función objetivo:
22.313258549229086
Desviación estándar valor función objetivo:
0.03591074288976206
